,,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
up,AL589743.1,0.08242713127531226,0.0,0.0,,0.0,0.0,0.0
up,DGKA,0.08232441306945304,0.0,0.0,,0.0,0.0,0.0
up,BMS1P3,0.08231195403743491,,,,,,
up,GIPC1,0.08228317232327387,0.04758324122509863,0.09208221232481592,0.1104026768705177,0.05868960194684414,0.00643094513816731,0.07167540514775972
up,C9,0.08228123838410961,0.0,0.0,,0.0,0.0,0.0
up,GANAB,0.08215853752266195,0.0,0.08630236641211247,0.10437465613879986,0.09121761685783625,0.003581780356410642,0.16575309818875159
up,IFRD2,0.08214483118881521,0.0,0.0,,0.0,0.0,0.0
up,HOXC9,0.08187306111250353,0.0,0.0,,0.0,0.0,0.0
up,SNX18,0.08181752338095147,0.0,0.0,,0.0,0.0,0.0
up,ADAM9,0.08178559466498506,0.0,0.06372552739220931,0.45969678775142603,0.02945556148008599,1.631791365969694e-71,0.07966824301601577
up,CENPB,0.08165364425221511,0.0,0.0,,0.0,0.0,0.0
up,FLII,0.08164842329926908,0.0,0.0,,0.0,0.0,0.0
up,ACPP,0.0816432157608899,0.0,0.0,,0.0,0.0,0.0
up,ATP8B4,0.08156007796162987,0.0,0.07201197694853505,0.5677574302011409,0.02916658371935199,1.4667812541992318e-80,0.12270005776434548
up,FRMD8,0.08147433287378666,0.0,0.0,,0.0,0.0,0.0
up,RILP,0.08131883560273534,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,MITF,0.08126867470672275,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,CYP27A1,0.08126410399139511,0.0,0.0,,0.0,0.0,0.0
up,BMP2,0.08120758172195369,0.03178156561226937,0.08424103245716939,0.10958880655987215,0.059871060229056194,0.004510409627332479,0.07417778836987617
up,RP11-989E6.13,0.08119267748956763,,,,,,
up,ARHGAP31,0.08117732564181032,0.0,0.0,,0.0,0.0,0.0
up,KRTAP19-1,0.08111961655143232,0.0,0.0,,0.0,0.0,0.0
up,LHFPL2,0.08098778366684031,0.0,0.0,,0.0,0.0,0.0
up,TNKS1BP1,0.08086768236140435,0.09519699375457163,0.06549715088154104,0.12582746022535946,0.06083339505123808,0.008849191862377374,0.07727597712106771
up,KRTAP2-2,0.08073731849083374,0.0,0.0,,0.0,0.0,0.0
up,PCDHGA11,0.08069386862382882,0.0,0.0,,0.0,0.0,0.0
up,FKBP1A,0.08061328770232265,0.13970116828518434,0.1853250487015532,0.14957431725412867,0.1806215746393054,0.013482557324635236,0.2500595805529078
up,IKBKG,0.08061256875243178,0.1320626792193712,0.36737402658407226,0.16653397156544508,0.39733473393219576,0.08927127022767205,0.5125714966634894
up,CNN2,0.08046421468387477,0.0017219611506300552,0.06882905373955107,0.13995064504103844,0.09751308932526292,0.11104778316050812,0.14686606291706383
up,SSH1,0.08035112124303068,0.000240589421924656,0.05491417735942464,0.09513120419908715,0.059960363736201394,0.02188046093202813,0.09163489037178267
up,IL13RA2,0.08008073839624683,0.0,0.03643064644503789,0.08681586342984808,0.03035272084045415,0.00027394017548512786,0.028122020972354608
up,TP53TG3D,0.07998174032014224,0.0,0.0,,0.0,0.0,0.0
up,GCM1,0.07981931133008044,0.0,0.0,,0.0,0.0,0.0
up,SFN,0.07969250131904215,0.16384578534898628,0.20829038505450614,0.1672729646335519,0.21181491301158273,0.048175497891622426,0.24124165872259307
up,CD9,0.07961727150795439,0.0,0.0,,0.0,0.0,0.0
up,DAP,0.07954690447936552,0.0,0.0,,0.0,0.0,0.0
up,IL15,0.07939270583792352,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,FLNB,0.07936918127460366,0.08375611992736115,0.24283808118288824,0.16844321067665818,0.2813876552545631,0.2458285609281174,0.3454480457578647
up,GFPT2,0.07922214909882455,0.0,0.0,,0.0,0.0,0.0
up,COBLL1,0.07881365813230012,0.0,0.06372552739220931,0.45969678775142603,0.02945556148008599,1.631791365969694e-71,0.16445279521654632
up,CD34,0.07881066463432043,0.0,0.0,,0.0,0.0,0.0
up,FAM120A,0.07871843232593331,0.0,0.0,,0.0,0.0,0.0
up,LATS2,0.0787074514928369,0.09273657422137416,0.15718378893237,0.16475748668888518,0.15306099319642952,0.054836617213062495,0.16563393708293625
up,PLXNB3,0.07867180298736601,0.0,0.0,,0.0,0.0,0.0
up,OPTN,0.07862800056700542,0.0,0.03085264483851786,0.12524162444040732,0.03160251213365939,0.007217192917068641,0.025977121067683517
up,ADM2,0.07851024704859111,0.0,0.0,,0.0,0.0,0.0
up,IL10RB,0.07847238813448598,0.0,0.0,,0.0,0.0,0.0
up,COLEC12,0.07833452243351996,0.0,0.0390373981015118,0.0723418227234552,0.029482059728074272,0.00019520857533540523,0.03241182078169679
up,LGALS9,0.07827309849235115,0.04836076999711176,0.12775201661235544,0.09614826632069194,0.0887212893280096,0.00047612097103570076,0.10098903717826486
up,TEAD3,0.07825523253297331,0.0,0.026916620513084546,0.13583730916751763,0.03257712056273432,0.02025317161006399,0.049094375595805574
up,TEX36,0.07818934501069427,0.0,0.0,,0.0,0.0,0.0
up,RP11-313M3.1,0.07818271096874266,,,,,,
up,ANKRD13A,0.07803658928696153,0.0,0.0,,0.0,0.0,0.0
up,PNPLA6,0.07783515980531214,0.0,0.0,,0.0,0.0,0.0
up,GPR78,0.07782068963527322,0.0,0.0,,0.0,0.0,0.0
up,POU5F1,0.07778387119168359,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,DHRS4,0.07775308206867032,0.0,0.0,,0.0,0.0,0.0
up,RPL17P26,0.07770327325856283,,,,,,
up,HR,0.07761629860002714,0.0,0.0,,0.0,0.0,0.0
up,PTPRQ,0.077489532763061,0.0,0.0,,0.0,0.0,0.0
up,HCG4P7,0.07741240681271316,,,,,,
up,ZSCAN10,0.0772864191968318,0.0,0.0,,0.0,0.0,0.0
up,C1DP1,0.07719501365647263,,,,,,
up,P4HA1,0.07697801869380297,0.0,0.029791546330782532,0.09983065571273024,0.03126124245056783,0.001560649844685324,0.026930409914204062
up,AC068491.3,0.07687036982324214,,,,,,
up,VIM,0.07684420027740521,0.0712503688173253,0.19219980376307055,0.1364039158001476,0.1777203927665525,0.02875736273314823,0.2132387988560534
up,VANGL1,0.0768378623756871,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,ALS2CR11,0.07678885934785293,0.0,0.0,,0.0,0.0,0.0
up,AKR1C1,0.0766712603951375,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,THRB,0.07656194759334986,0.0,0.0,,0.0,0.0,0.0
up,LARP6,0.07649912132900835,0.0,0.0,,0.0,0.0,0.0
up,TMED9,0.07640059812429498,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,SLAMF9,0.07629695443101472,0.0,0.0,,0.0,0.0,0.0
up,STEAP2,0.0762891491879181,0.0,0.0,,0.0,0.0,0.0
up,STBD1,0.07626404203206633,0.007945391403067343,0.12018444625302035,0.07278655725145587,0.08814257103707268,0.00022996637782497997,0.14758102955195346
up,FTH1P11,0.07622034286423979,,,,,,
up,PF4,0.07601191999116588,0.0013069055018129461,0.10622632303412902,0.2717652356649655,0.05806453270397327,3.701981785623364e-56,0.09916758137502117
up,AGTR1,0.07597854153609568,0.015920485203903163,0.07879986881389164,0.1534741119913427,0.06690692911554841,0.07872819056181847,0.05123927550047663
up,PCDHGA4,0.07582920510031951,0.0,0.0,,0.0,0.0,0.0
up,HDAC7,0.0758249213783804,0.006163493645652783,0.08627659385073273,0.13265548287329249,0.09096583665837965,0.018697761410337813,0.08633222116301245
up,KIAA1755,0.07576789826544011,0.0,0.0,,0.0,0.0,0.0
up,SWAP70,0.07574721100556478,0.0,0.0,,0.0,0.0,0.0
up,C3ORF52,0.07564101376680707,0.0,0.0,,0.0,0.0,0.0
up,RAB5C,0.07564001325637257,0.03672909861237536,0.18300178567252418,0.0924065898006959,0.11648177647238711,0.0023391479144806594,0.12428503336510968
up,RABGGTB,0.07558297937471531,0.0,0.0,,0.0,0.0,0.0
up,TEN1,0.07554252796717309,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,REP15,0.07547909265220265,0.0,0.0,,0.0,0.0,0.0
up,EID3,0.07519401824788868,5.94047955369521e-05,0.1520826251281875,0.729848393875713,0.05748079469232925,6.37366340504977e-84,0.1350279799537506
up,SGCG,0.07515086373519808,0.0,0.0,,0.0,0.0,0.0
up,RAB23,0.07507578204689522,0.0,0.0,,0.0,0.0,0.0
up,PCDHGB3,0.07495065020518646,0.0,0.0,,0.0,0.0,0.0
up,FTH1,0.07484416820159567,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,CTD-2228K2.1,0.07460451722011188,,,,,,
up,ALPP,0.07422123338022729,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,NPAS1,0.07421169275224154,0.0,0.0,,0.0,0.0,0.0
up,CTAGE15,0.0741554739075368,0.0,0.0,,0.0,0.0,0.0
up,COL17A1,0.07415185236028629,0.0,0.0,,0.0,0.0,0.0
up,F8A2,0.07407482963902906,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,EXPH5,0.0739803556588716,0.0,0.0,,0.0,0.0,0.0
up,SLC4A1,0.07391354865980901,0.0,0.0,,0.0,0.0,0.0
up,AC009238.8,0.07384166805703574,,,,,,
up,LDB3,0.07380592336263245,0.0,0.04582470161507378,0.13953228944631502,0.06470027231607522,0.08830871503267128,0.06732602478550999
up,CDY15P,0.0737577454510524,,,,,,
up,OR2S2,0.073716663358215,0.0,0.0,,0.0,0.0,0.0
up,FLI1,0.07371365806818933,0.0,0.0,,0.0,0.0,0.0
up,MB21D1,0.07370717112665845,0.0,0.0,,0.0,0.0,0.0
up,RAB3B,0.0736510492478602,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,KRT79,0.07362668609502943,0.0,0.0,,0.0,0.0,0.0
up,HDLBP,0.07361796501914422,0.0,0.0,,0.0,0.0,0.0
up,RP11-686D22.3,0.0735996492449025,,,,,,
up,SRPRA,0.0735667626764587,0.0,0.0,,0.0,0.0,0.0
up,CTF1,0.07354458053644958,0.0,0.0,,0.0,0.0,0.0
up,HELZ2,0.07349165547539069,0.0,0.0,,0.0,0.0,0.0
up,ABC13-48559800H2.1,0.07342562560966784,,,,,,
up,IMPDH1P10,0.07341425543609681,,,,,,
up,RP11-692N5.2,0.07326937152322452,,,,,,
up,SLC16A4,0.07321654098394983,0.0,0.0,,0.0,0.0,0.0
up,CD58,0.07321210090997693,0.0,0.0,,0.0,0.0,0.0
up,PPFIBP2,0.07315946617130337,0.0,0.0,,0.0,0.0,0.0
up,SH3D19,0.07314422116463346,0.0,0.0,,0.0,0.0,0.0
up,MTRNR2L7,0.07285438257061497,0.0,0.0,,0.0,0.0,0.0
up,MMP10,0.07282087302722529,0.0004405855668990613,0.13330842907737542,0.060479315827424926,0.11882385749971469,0.0006064900704156837,0.1816015252621542
up,BLVRB,0.07281276868174455,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,ZBED2,0.07263077458672237,0.0,0.0,,0.0,0.0,0.0
up,PGA4,0.07230776849986104,0.0,0.0,,0.0,0.0,0.0
up,TMEM106A,0.07227670353830429,0.0,0.0,,0.0,0.0,0.0
up,IFI27L2,0.0722067362283155,0.0,0.0,,0.0,0.0,0.0
up,BCAR3,0.07133754473313841,0.0,0.0,,0.0,0.0,0.0
up,KIFC3,0.07127333464879784,0.0,0.0,,0.0,0.0,0.0
up,CRCT1,0.07125265770324254,0.0,0.0,,0.0,0.0,0.0
up,TTC7A,0.07124726398460274,0.0,0.0,,0.0,0.0,0.0
up,TMOD3,0.0712208665995725,0.012710921043232903,0.1350743188016229,0.12172469473401255,0.15017976192433657,0.07117455304743354,0.19727121067683515
up,TXN,0.0712205516654425,0.17579272699674064,0.2122055521362363,0.14660017297934708,0.17941452295642968,0.011838723008458871,0.2622735938989516
up,EGFR,0.0712015155826099,1.0,1.0,0.21774095337173038,1.0,0.6458721763377706,1.0
up,SLC38A10,0.07114060514926365,0.0,0.0,,0.0,0.0,0.0
up,TP53I13,0.07106609999305172,0.0,0.0,,0.0,0.0,0.0
up,KCNIP3,0.070960016361645,2.970239776847605e-05,0.17343364601572622,1.0,0.05719476338312024,8.97578261242193e-91,0.12270005776434548
up,RP11-159J3.1,0.07092711327034887,,,,,,
up,GNPNAT1,0.07086310807201113,0.0,0.0,,0.0,0.0,0.0
up,TMEM87B,0.07084456705450606,0.0,0.0,,0.0,0.0,0.0
up,PRKCSH,0.07072996074023136,0.0,0.08630236641211249,0.10437465613879986,0.09121761685783625,0.0035817803564106416,0.16295281220209762
up,YAP1,0.0706486355793115,0.2714836339397359,0.4234654154733828,0.18992301604129885,0.4268544180207656,0.16858656547104234,0.49201620591039125
up,REEP4,0.07059167595715873,0.0,0.0,,0.0,0.0,0.0
up,RBMS3,0.07056548149103661,0.0,0.0,,0.0,0.0,0.0
up,CPPED1,0.07055333621782664,0.0,0.0,,0.0,0.0,0.0
up,SPATS2L,0.07053367753555101,0.0,0.0,,0.0,0.0,0.0
up,RBPMS,0.07051344956537683,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,CYB5R2,0.07043986602586894,0.0,0.0,,0.0,0.0,0.0
up,OR2A42,0.07040135729408145,0.0,0.0,,0.0,0.0,0.0
up,PPP1R13L,0.07029329979583526,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,NR1D2,0.07021999021416572,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,GVINP2,0.06975611405860885,,,,,,
up,KLF14,0.06974320490022856,0.0,0.0,,0.0,0.0,0.0
up,F8A3,0.06972780285418978,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,PGM5P4,0.06967377338916883,,,,,,
up,TRIOBP,0.06960168054384411,0.0,0.0,,0.0,0.0,0.0
up,HIST1H4L,0.06958856249751347,0.0,0.08774521880364702,0.05151690199533114,0.11981643390685237,0.00031443314879884177,0.20036939942802748
up,FNDC3B,0.06951143565438195,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,CIB1,0.0694896691031976,0.0,0.0,,0.0,0.0,0.0
up,GLRX,0.06943655942399166,0.0,0.0,,0.0,0.0,0.0
up,RELA,0.06938048418406992,0.16064407323678292,0.32737785929370755,0.16017600287005884,0.29939184355513104,0.07320971527715878,0.3464013346043854
up,SEPT9,0.06928192250577056,0.0,0.0,,0.0,0.0,0.0
up,DNAJB4,0.0692381657616182,0.0,0.0,,0.0,0.0,0.0
up,INPPL1,0.069202834891614,0.0023107124891380386,0.07875418235143128,0.14215198239535431,0.09508091705338462,0.09339890536018285,0.08490228789323168
up,ACO1,0.06910324469931112,0.0,0.0,,0.0,0.0,0.0
up,TPD52L2,0.06907598106013924,0.0,0.031737755778629556,0.11576773792416113,0.02982963770442737,0.005015225123079361,0.02442802669208771
up,CBX3P1,0.06897883541636321,,,,,,
up,AC027682.1,0.06892066008642367,,,,,,
up,MAN2A1,0.06889207449543286,0.0,0.0,,0.0,0.0,0.0
up,BTBD9,0.0688905190269693,0.0,0.08215414385525419,0.6397978585009506,0.028880524084546444,8.97578261242193e-91,0.10376802216267415
up,SH3BP1,0.06884228354764843,0.0,0.04457703525545299,0.077941567293827,0.02976243135180523,0.0003428574679230631,0.048558150619637655
up,PRR34,0.06877435501685455,0.0,0.0,,0.0,0.0,0.0
up,RPL19P20,0.06873612883478461,,,,,,
up,OR7E38P,0.06870959053121939,,,,,,
up,CDKL1,0.06863396619319323,0.0,0.0,,0.0,0.0,0.0
up,RPS20P24,0.06861361103240621,,,,,,
up,TCF19,0.06848344820662289,0.0,0.0,,0.0,0.0,0.0
up,TMEM185B,0.06843675261483922,0.0,0.0,,0.0,0.0,0.0
up,SSR3,0.0684209519035458,0.0,0.04364832347596191,0.0832697827762122,0.02975963587170316,0.00038200653445642416,0.024606768350810302
up,IL36B,0.06832365589935138,0.0,0.0,,0.0,0.0,0.0
up,RP4-781L3.1,0.0682870247483193,,,,,,
up,C19ORF70,0.06828140965392715,0.0,0.0,,0.0,0.0,0.0
up,MARCH4,0.06827278969149961,0.0,0.0,,0.0,0.0,0.0
up,CD47,0.0681548266333705,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,IL6R,0.06813763846995671,0.0,0.07109552846324611,0.08862240313626361,0.05956059366140032,0.007783375394237165,0.10396806482364153
up,NPR3,0.06807132998854498,2.970239776847605e-05,0.17343364601572622,1.0,0.05719476338312024,8.97578261242193e-91,0.12270005776434548
up,TMED10P2,0.06805842799227704,,,,,,
up,RPS14P4,0.06803019033647939,,,,,,
up,RAVER1,0.06798226964610524,0.0946318392903647,0.09178782691833158,0.07463318223237807,0.05835668323616483,0.00016708271362415782,0.06923260247855101
up,PTPRB,0.06785227812579997,0.020647930750870073,0.11330996500395099,0.15898302635131129,0.12818802779852234,0.120743661088438,0.10432554814108672
up,BACE2,0.06775995320818606,0.0,0.0,,0.0,0.0,0.0
up,SCPEP1,0.06769582467395646,0.0,0.0,,0.0,0.0,0.0
up,BAK1,0.06769459841008296,0.0,0.06333889544388936,0.022518802080951958,0.028883413292846605,1.107441258991734e-07,0.05219256434699742
up,TLR3,0.06765687289773148,0.009050293156866939,0.17934662578836355,0.14642239003922464,0.21503894957396863,0.053323624274702656,0.30695900857959985
up,NR4A1,0.06764305821563044,0.009095010337342451,0.05585587818286035,0.12415209701130948,0.06111286889895906,0.017345623151206725,0.05278836987607248
up,SOCS3,0.06760444954831552,0.033677389775144125,0.13221959379063486,0.15614822664726996,0.12954221003320532,0.11486124420369118,0.10772163965681597
up,RP11-49I11.2,0.06758218886230852,,,,,,
up,ACADVL,0.06757730132248543,0.0,0.03231843670121129,0.11366396383729073,0.02960399850745432,0.013798872773291785,0.028122020972354608
up,NOMO1,0.06743718934713189,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,KLF16,0.06743651541070547,0.0,0.0,,0.0,0.0,0.0
up,TACC1,0.0673302122309988,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,POU5F1P5,0.06720008770677954,,,,,,
up,STS,0.06707860627547857,0.0,0.0,,0.0,0.0,0.0
up,KRTAP4-9,0.06696575428434168,0.0,0.0,,0.0,0.0,0.0
up,SOCS1,0.0669657451454409,0.00045955546365568215,0.08495628599754429,0.13140879287770346,0.09201286184449975,0.060396300989810914,0.07614394661582459
up,RAB1B,0.06696007467777373,0.0013726750708430082,0.08057737320259126,0.07828887943356623,0.05867824942938782,0.0005868260741470712,0.06929218303145855
up,PCDHGA2,0.0668704210397478,0.0,0.0,,0.0,0.0,0.0
up,RPL7AP28,0.0668319986828605,,,,,,
up,ACADS,0.06681315524717996,0.0,0.035183297020781656,0.10896745657275349,0.029525520362188917,0.006115948416982619,0.04283841754051475
up,KLF15,0.06664106251167537,0.0,0.0,,0.0,0.0,0.0
up,SLC43A3,0.06663024078494151,0.0,0.0,,0.0,0.0,0.0
up,ABCG2,0.06651180972213513,0.0,0.0,,0.0,0.0,0.0
up,PLA2G4A,0.06650949736067815,0.022850502235979467,0.08107412327698085,0.1482128381033916,0.09526074648489402,0.07505113855506136,0.07870591039084843
up,STX4,0.06649356833342829,0.04764264602063559,0.1793937985835172,0.04043772442962888,0.08666188432838018,2.558587519100398e-06,0.13012392755004765
up,RP11-673E1.3,0.06613750539853525,,,,,,
up,ATAD3A,0.06611465606280337,0.0,0.0,,0.0,0.0,0.0
up,MTND1P15,0.06607525795987582,,,,,,
up,RABAC1,0.06606895176531608,0.0,0.04310965617942551,0.06856726443729118,0.02947339421450934,0.0002810138335485117,0.030386081982840818
up,TMEM179B,0.0659397511896303,0.0,0.0,,0.0,0.0,0.0
up,MT4,0.06591748885498316,0.0,0.0,,0.0,0.0,0.0
up,TRIM34,0.06583244273681227,0.0,0.0,,0.0,0.0,0.0
up,PYGL,0.06582703981971955,0.0,0.048912077199400314,0.0723418227234552,0.02918434575404305,0.00018516349850501097,0.02418970448045754
up,RIPK1,0.06575431846646876,0.4265815528279386,0.4106090190989004,0.1936306501507577,0.43200401098942987,0.15028823706060623,0.5030386081982844
up,IGHV3-33,0.06572093863339465,,,,,,
up,FER1L6,0.06553773122871545,0.0,0.0,,0.0,0.0,0.0
up,SHROOM2P1,0.06552082522852595,,,,,,
up,SLC22A18,0.06551899757783514,0.0,0.0,,0.0,0.0,0.0
up,CPNE7,0.06543964949988662,0.0,0.0,,0.0,0.0,0.0
up,RBMS1,0.06534571644282453,0.015920485203903163,0.08314462771960453,0.11418567015037413,0.058718847284611186,0.001946461144233564,0.09461391801715935
up,TRGV5,0.06529358375457844,,,,,,
up,FGF1,0.06528989858937337,0.04109045602371122,0.24771801382733544,0.07078560523282028,0.14478483459299074,0.0002644455580891961,0.18922783603431795
up,SMARCD2,0.06526014088378895,0.0,0.034692713642433495,0.09577219251044121,0.029799448416065744,0.0023276355309392273,0.04575786463298385
up,SIM1,0.065209685849865,0.0,0.0,,0.0,0.0,0.0
up,BAX,0.06510025834748981,0.04758324122509863,0.10789848470609628,0.063563923317751,0.05777281493415298,6.202833196880364e-05,0.04837940896091536
up,MBD2,0.06501506868736456,0.0,0.0,,0.0,0.0,0.0
up,ST3GAL4,0.0649926566565096,0.0,0.0,,0.0,0.0,0.0
up,PARVB,0.06495117051956073,0.00026897826585242467,0.08118968740392284,0.11825774615225863,0.09008964587352253,0.03384566258232731,0.15187082936129645
up,DYNLT3,0.0648813005606769,0.0,0.0,,0.0,0.0,0.0
up,CTC-432M15.3,0.06486936253717188,0.0,0.0,,0.0,0.0,0.0
up,SMAD3,0.06484506471893722,0.1699928766549356,0.39115809657936973,0.1689788012899352,0.3919833108108284,0.1085818969746348,0.3601048617731174
up,ACVR1,0.06480014617068358,0.16573685064140944,0.30144905416513373,0.14975707290458617,0.2678860346961325,0.03699466924489503,0.3177430886558629
up,IRF1,0.06457251637562386,0.0,0.0,,0.0,0.0,0.0
up,FAM50B,0.06451050629170016,0.0,0.0,,0.0,0.0,0.0
up,GSTK1,0.06429295872738197,0.0,0.0,,0.0,0.0,0.0
up,HIC1,0.06423758283121084,0.0,0.0,,0.0,0.0,0.0
up,STAMBPL1,0.06423639365078529,0.0,0.0,,0.0,0.0,0.0
up,PKD2,0.0641537218483414,0.0,0.0,,0.0,0.0,0.0
up,NFKB1,0.06408783875215482,0.26462248382596426,0.31929262535989805,0.17180142672293397,0.3343388528159661,0.07229019565640007,0.39811725452812236
up,PLCB3,0.06408159005059744,0.0,0.0,,0.0,0.0,0.0
up,LGALS2,0.06405780286872603,0.0,0.0,,0.0,0.0,0.0
up,ARID5B,0.06405039650131228,0.0,0.0,,0.0,0.0,0.0
up,STXBP5,0.06401022734779929,0.015920485203903163,0.12606089480770274,0.028306047341246976,0.05777263477269301,3.1187746107541834e-07,0.058686844613918016
up,TAPBPL,0.06398632591626152,0.0,0.02335029585586512,0.09287209566876188,0.03218098881435827,0.001651987188885701,0.047664442326024924
up,FAM50A,0.06394232397866184,0.0,0.0,,0.0,0.0,0.0
up,ABHD15,0.06372405009817741,0.0,0.05223442681110892,0.0754682527365713,0.028883787597613786,0.00026832159751710195,0.03950190657769307
up,RP11-1223D19.1,0.06371809914622223,,,,,,
up,SEC23A,0.0636136760107151,0.0,0.05411476610038124,0.05775448393274431,0.028892175746168647,4.1792400733663276e-05,0.05892516682554804
up,SHISA4,0.06335741299016193,0.0,0.0,,0.0,0.0,0.0
up,GCLM,0.06334623840874051,0.0,0.0,,0.0,0.0,0.0
up,HIST2H3PS2,0.06309266992640794,0.0,0.08614837014406168,0.06968770913532248,0.12103626959676372,0.0007001855076414314,0.1754647283126794
up,MBOAT1,0.06308167366488188,0.0,0.0,,0.0,0.0,0.0
up,NACC1,0.06305119510618973,0.0,0.04634806937239068,0.07479948068629295,0.02917881548595025,0.0002661055492247024,0.024249285033365136
up,DEGS1,0.06299204605893008,0.0,0.0,,0.0,0.0,0.0
up,PDIA3,0.06296329272029086,0.47644381965511007,0.2453007287817937,0.16632363931347688,0.27683379126311625,0.05091606248874159,0.35051239275500556
up,PHACTR2,0.0629539252159966,0.0009379157199671694,0.09404034604257128,0.12509568466803045,0.12782336917417236,0.11367672072401097,0.1607483317445186
up,TPST2,0.06293780791277462,0.0,0.0,,0.0,0.0,0.0
up,TMEM263,0.06289603458147025,0.0,0.0,,0.0,0.0,0.0
up,VRTN,0.0628916062402296,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548
up,DPP9,0.06277901193393251,0.0,0.0,,0.0,0.0,0.0
up,FAM204CP,0.06275686312286324,,,,,,
up,KRTAP2-4,0.06259586738154715,0.0,0.0,,0.0,0.0,0.0
up,VAMP3,0.06250440357216219,0.0,0.0564572525939413,0.028265179621983036,0.029175195293994705,3.0737630346618065e-07,0.0592230695900858
up,RPL21P23,0.06239767867215176,,,,,,
up,SLC4A11,0.06238748720866949,0.0,0.0,,0.0,0.0,0.0
up,CH17-12M21.1,0.06235151584126533,,,,,,
up,PCYT1A,0.06224069496120613,0.0,0.04448140159349179,0.08832680693079044,0.028892943370421698,0.0008030163257796593,0.044506673021925666
up,RP11-43P5.1,0.06217688726158899,,,,,,
up,RIN2,0.062090989353370984,0.0,0.04310965617942551,0.06856726443729118,0.02947339421450934,0.0002810138335485117,0.0247855100095329
up,RPS27L,0.06204345730868102,0.011901482988719285,0.07566009203622355,0.10331929656623344,0.05898998384346932,0.005733222254121637,0.08758341277407058
up,RPSAP1,0.062042538076167025,,,,,,
up,ANXA2R,0.06200431007044119,0.0,0.0,,0.0,0.0,0.0
up,ADGRF5,0.061970223462071955,0.0,0.0,,0.0,0.0,0.0
up,GSTT2,0.061893105711129465,0.0,0.0,,0.0,0.0,0.0
up,IL26,0.0618678864464875,0.0,0.0,,0.0,0.0,0.0
up,PML,0.06184740091214719,0.05970144571672912,0.12867507753962196,0.14740365407061956,0.11971968408007916,0.037384879086817466,0.10283603431839858
up,IRAK2,0.06181485400561382,0.0043075237525504835,0.1567483366723302,0.1296419993995797,0.18171132884726093,0.02877668617349467,0.19351763584366075
up,IGHV1-2,0.061765903328349026,,,,,,
up,HMGA1P1,0.06176074032805959,,,,,,
up,PLS3,0.06169618196099033,0.043132897944483675,0.12384056008128966,0.13171909689142441,0.12097877935685197,0.00761357443673037,0.13137511916110597
up,AC005086.2,0.061673896653556215,,,,,,
up,TDRD7,0.06167356622385037,0.0,0.0,,0.0,0.0,0.0
up,FKBP14,0.061655101977415055,0.0,0.0,,0.0,0.0,0.0
up,SLC46A3,0.06158751206594121,0.0,0.0,,0.0,0.0,0.0
up,BLZF2P,0.06136532087885155,,,,,,
up,SAMD4A,0.06126946164418812,0.0,0.0,,0.0,0.0,0.0
up,TRAF1,0.06125902036406605,0.01612350870865013,0.14168790277163845,0.12179526715090518,0.15226749614951984,0.0299247386262244,0.15681601525262168
up,PODXL,0.06113710331743655,0.0,0.0,,0.0,0.0,0.0
up,FAM150A,0.06101736317358658,0.0,0.0,,0.0,0.0,0.0
up,CILP,0.060932094797107456,0.0,0.0,,0.0,0.0,0.0
