,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
SLC6A3,-7.31156886425014,0.0010540805938504788,0.0018296515340493632,0.1266427718040621,0.022950265598589942,0.020158067357044694,0.0004206317330017721
ARX,-7.30632072323309,5.007508759384698e-07,0.0022128055421818432,1.0,0.022709077344269846,9.71312875398076e-202,0.0005
ARHGAP36,-7.28679835248043,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
TKTL1,-7.24516361441131,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CELF3,-7.2175785114909505,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
HEPN1,-7.17570146589525,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RFX4,-7.17020640840209,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GNG3,-7.11531646147775,0.0,0.0009760739939324899,0.3333333333333333,0.02248648454470419,1.9127269063294462e-153,0.00027983358878914
STMN4,-7.11116918921394,3.004505255630819e-07,0.0015308634931343547,0.12634088200238378,0.023220053559697622,0.2635953881866281,0.0009922670202582172
C6ORF118,-7.1076924686905505,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CPLX2,-7.076130174365081,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
RP3-363L9.1,-7.048637289730481,,,,,,
NKAIN3,-7.00998651407919,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
AMER2,-6.949427900027191,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
AMBN,-6.851284518150151,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
FABP7,-6.83097403495414,5.007508759384698e-07,0.0022128055421818432,1.0,0.022709077344269846,9.71312875398076e-202,0.0005
TMEM257,-6.79253234336976,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SCRT2,-6.789882447469469,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
LMX1A,-6.77565042734497,0.0,0.0009954379130448707,0.5,0.022488711143044356,1.4813102431839704e-162,0.0003297872340425538
POU3F2,-6.74325008486449,6.509761387200107e-06,0.0018656245592451688,0.19310344827586207,0.022950008127109185,1.8970097072921285e-77,0.0008280711663371538
TRAPPC13P1,-6.73983743038934,,,,,,
CNTN2,-6.73616617296453,1.3520273650338684e-05,0.0013179800819385047,0.3283582089552239,0.022729490512942273,1.9494024675744436e-83,0.0004173455056179766
PLPPR1,-6.71161628400083,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CPNE6,-6.70791031261578,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
SNRPGP10,-6.7048929828846395,,,,,,
TAGLN3,-6.7016374374219,0.0,0.0011678751456448834,0.6666666666666666,0.022486439331092473,9.71312875398076e-202,0.00045555555555555556
DBX2,-6.69853182583313,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
CTXN3,-6.69391586281567,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
DMRT3,-6.66792477643152,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
GLRA2,-6.65245364136935,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
NXPH1,-6.601775558820009,0.0,0.00022742779168072655,,0.02225934855765155,0.0,0.0
PHYHIPL,-6.59563854359465,0.0,0.00151618527782387,1.0,0.02248419046227407,1.2980453879110777e-252,0.0005
