,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
SIAE,6.94508076732064,0.0,0.0010744600838078864,1.0,0.02255290283750437,1.337992511116709e-73,0.0005298050139275769
ACKR4,6.944064542474099,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
IL1B,6.917866400166969,0.0005508009259885196,0.001167091342184893,0.16640842888131394,0.02278561057539238,0.0011781893355478493,0.0004294944925610669
LY96,6.8889567275471295,0.0,0.0003781146582779206,0.16630535769588106,0.02234175811841244,0.002406919666647355,0.0002114695890450478
COL6A3,6.88503214757863,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
SERPINE1,6.836423959059191,1.4521775402215623e-05,0.0016465706697463916,0.5263157894736842,0.022782945149681388,2.2373836695734852e-66,0.0010236061500232914
MMP12,6.78121266112595,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CAV1,6.76941763907009,0.001189458124298093,0.002012687288220428,0.19555717407137657,0.023231144498187296,0.009158752177417344,0.0005535598886598264
MT1L,6.76551795497903,,,,,,
FN1,6.7487679248787,0.001345127118012348,0.0018973209373131092,0.23803191489361702,0.02382317416107941,0.0945963835851544,0.001252793432230133
OSR2,6.74005095879189,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
KRT14,6.72428407530215,0.0,0.0008276303419681775,0.6666666666666666,0.0223273286943007,4.642094039430628e-91,0.0005213045765386638
CD248,6.718086070136219,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
DPP4,6.70020763117545,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
PTGS2,6.6981416264044595,0.00026840246950301985,0.0009668936735418909,0.11548387096774193,0.022555254641713866,1.58669189854697e-05,0.0002248230074118414
IGFBP3,6.6913291060018,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
PTGS1,6.685027895189919,0.0,0.0004806096458249493,0.1154342218400688,0.022331980668442244,1.5637920388030885e-05,0.0001145966085295779
MYBPC3,6.608659231274,0.0,0.00039394805129707973,0.18234295415959254,0.022353164960874555,0.009647739686916958,0.00010075761131308236
CASP1,6.59587060523906,0.0003678667130491083,0.0009712066114233539,0.18409324648611589,0.022795749897731,0.004864806499890671,0.000366126452675008
APCDD1L,6.5917607955623305,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
INHBA,6.5449600637898895,0.0005363041881301012,0.001432761515530958,0.1828396322778345,0.02302797069417458,0.004868161687033827,0.0006885508088768722
COL12A1,6.541986925450409,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TRPA1,6.526254903325139,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
MEDAG,6.505080321114369,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
ECM1,6.50396896198174,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TRBV12-4,6.4651268190271605,,,,,,
S100A3,6.4502956604189805,4.4985873684536754e-06,0.0007652128759304805,0.15511265164644714,0.02255778970899331,0.0011835212609595956,0.0003857923960879229
MRGPRF,6.4499123086069,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
LCE2A,6.44010469187224,5.007508759384698e-07,0.0015681195674873037,1.0,0.022548391354640304,4.642094039430628e-91,0.0005
NNMT,6.416382582730679,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
COL6A2,6.392721303481211,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CXCL9,6.384050490927381,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TNFAIP6,6.36245670152634,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
PTCH2,6.34756237386703,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TIMP1,6.33484800242048,0.000510031458839201,0.0017879195732155306,0.14954051796157058,0.02347480469279993,0.0010771215647907982,0.001073857626115091
S100A6,6.331683697024389,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
EPAS1,6.30887210196162,0.0005638210577179043,0.0009203678502926555,0.21437125748502991,0.02283358934196077,0.023496781780920305,0.00035544371798157273
FOXL1,6.307783499421201,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
DKK1,6.29578884555954,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
WNT16,6.28227799766555,0.0,0.0008276303419681775,0.6666666666666666,0.0223273286943007,4.642094039430628e-91,0.0004494658997534922
LOX,6.2728201137264,0.0,0.0008276303419681775,0.6666666666666666,0.0223273286943007,4.642094039430628e-91,0.0005
PDCD1LG2,6.26667831060891,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
IL1R1,6.248898392869211,0.0017824057032967467,0.0014698435682295112,0.18968562345460968,0.023027854942587776,0.004798777858046985,0.0007761977912480106
CDA,6.24572065607228,0.004136944385916167,0.002394305792841903,0.19699192956713135,0.023716050869762893,0.006443716972830305,0.0007545895324362883
C1S,6.24555210123986,0.0,0.0008276303419681775,0.6666666666666666,0.0223273286943007,4.642094039430628e-91,0.0005594855305466238
LGALS1,6.219649392127531,0.002032119199828526,0.002221495624627552,0.1901558073654391,0.023718944447299235,0.009475831449007908,0.0007633299517309183
CXCL12,6.218944175584401,1.3019522774400214e-05,0.001142043026462588,0.234375,0.02255288050580122,3.210081657756977e-57,0.00042083254134194187
AKR1C3,6.208291221849179,0.0,0.0010744600838078862,1.0,0.022325095738135653,1.6105499015784634e-108,0.0005
HOXC11,6.20268942575529,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
C1R,6.20073802651845,5.007508759384698e-07,0.0015681195674873037,1.0,0.022548391354640304,4.642094039430628e-91,0.0005
CCNL1,6.1677137644780995,0.0,0.0005299327101663443,0.14854771784232365,0.022327399623806563,0.0002831335856391185,0.0002107412207704956
CD109,6.15966087907143,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
VIT,6.12759412616081,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
GPNMB,6.12473519275522,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
FERMT1,6.12280634560534,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
RCN3,6.1203148602112405,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
GALNT5,6.10903162015887,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
ANXA10,6.098216617021481,0.0,0.0010744600838078862,1.0,0.022325095738135653,1.6105499015784634e-108,0.0005
CCL11,6.08836950189296,0.0,0.0008779539281004559,0.2272727272727273,0.022557484755785867,5.759453943318303e-56,0.0003524044858391865
SAA1,6.06643148246204,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
PTRF,5.9814585257337205,0.0,0.000503325876708605,0.1636197440585009,0.02233415622568495,0.0011002879949296312,0.00011435381910472729
KRTAP4-12,5.98023310800003,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
AOX1,5.96636851635205,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TBX3,5.9595692334605195,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
FXYD5,5.94882823038494,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
S100A16,5.946790293655179,0.0,0.0006132070684893797,0.11015384615384614,0.022327374495685597,1.2923835807013692e-06,0.00015635638960391545
CLEC3B,5.94668764020882,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
