,,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust,inf_score
up,CDC42EP5,0.24798012596524402,0.0,0.0,,0.0,0.0,0.0,3.030320498136855
up,TACSTD2,0.24775775373175776,0.0,0.0,,0.0,0.0,0.0,3.028499840525257
up,FAM114A1,0.24774541185069957,0.0,0.0,,0.0,0.0,0.0,3.028398792209387
up,GNGT2,0.2477228801715922,0.0,0.0,,0.0,0.0,0.0,3.0282143156116312
up,MYL3,0.24737878829332902,0.010261504178763804,0.08708764299271357,0.11866749375661866,0.09090178857361941,0.029236184234065904,0.1339966634890371,31.97497954738313
up,ANGPTL4,0.24683743716067955,0.0,0.0,,0.0,0.0,0.0,3.0209648108862406
up,LOXL1,0.24666134873792814,0.0,0.08215414385525419,0.6397978585009506,0.028880524084546444,8.97578261242193e-91,0.12270005776434548,47.7749549767958
up,LAMA2,0.24651476521825968,0.0,0.0,,0.0,0.0,0.0,3.018322956195996
up,NID1,0.24640096716079332,0.010942969000479523,0.1147597846255198,0.09360121583757684,0.08958936698430398,0.0019714285167580564,0.10128693994280243,22.011573314133194
up,GADD45B,0.24618131593137219,0.11166404058529077,0.1188010542825409,0.09994293765436675,0.08728536599901737,0.0013701112563142257,0.11570543374642517,44.68274017327811
up,TM4SF1,0.24475042525122,0.0,0.0,,0.0,0.0,0.0,3.0038775421257378
up,LY75-CD302,0.24469245856693703,0.0,0.0,,0.0,0.0,0.0,3.0034029438213348
up,ELL2,0.24445740967108018,0.0,0.08215414385525419,0.6397978585009506,0.028880524084546444,8.97578261242193e-91,0.09168991934903019,41.22123639237501
up,SLFN5,0.24418410699307855,0.0,0.0,,0.0,0.0,0.0,2.9992408497154157
up,ELF4,0.24404522806977128,0.0,0.027715870640164893,0.11385927588990578,0.03043059024895589,0.007019937831492394,0.025262154432793147,8.638441927305708
up,RNASE1,0.24383585085084616,0.0,0.08215414385525419,0.6397978585009506,0.028880524084546444,8.97578261242193e-91,0.11946401228484625,46.75592797606544
up,KLF4,0.24379796453494432,0.019872668860024145,0.13533102062124439,0.1364039158001476,0.11930775655367665,0.025187570340741965,0.12595328884652063,43.04509804928638
up,PLAUR,0.24245457637396509,0.0,0.059389705458103986,0.26797629308257714,0.02945848075094526,1.8921745268847717e-66,0.08266389976420696,19.712240543471513
up,ECSCR,0.24242715955407576,0.0,0.0,,0.0,0.0,0.0,2.984855961468136
up,CLDN23,0.24218759957418742,0.0,0.0,,0.0,0.0,0.0,2.982894580346131
up,GPR176,0.24216662402050196,0.0,0.0,,0.0,0.0,0.0,2.9827228444199494
up,LCN2,0.24196378867517718,0.0,0.02839985935175639,0.12723227534345677,0.03051329661484825,0.02197369089907417,0.04873689227836034,11.856847168690644
up,FGF2,0.24174943424873616,0.07663357309002812,0.18435798361143377,0.09117736767424585,0.11790020357136433,0.0017277202758972981,0.13232840800762596,50.196387583737405
up,PGA5,0.24170535292460563,0.0,0.0,,0.0,0.0,0.0,2.978946218540956
up,MICA,0.24159071899476095,0.0,0.0,,0.0,0.0,0.0,2.9780076609987347
up,CEBPD,0.24147036638653416,0.0,0.030257251613050835,0.10320277726242387,0.030105382441498296,0.006788632076639375,0.027287893231649197,8.405286253190443
up,KRT6B,0.24139112125703852,0.0,0.0,,0.0,0.0,0.0,2.976373468029834
up,HLA-B,0.24109687155544743,0.00022771838289164977,0.14275797502780146,0.09344446031238061,0.1816537557719644,0.004693978851232004,0.2396925643469979,48.2124282831636
up,RP13-77O11.8,0.2410315702659567,,,,,,,2.97342966862463
up,SSXP5,0.2410315702659567,,,,,,,2.97342966862463
up,HLA-E,0.24089717336700914,0.0,0.09069818583662803,0.0933401132591375,0.12315779329352461,0.00320333769053618,0.16176120114394713,27.001075857016914
up,AHRR,0.24023299566213954,0.0,0.0,,0.0,0.0,0.0,2.9668913931031122
up,MGARP,0.23990169519868684,0.0,0.0,,0.0,0.0,0.0,2.9641788929808865
up,ACE2,0.2398348679674254,0.0,0.0,,0.0,0.0,0.0,2.9636317495477758
up,GDF5,0.23914867202211068,0.03181126801003785,0.14216736519748127,0.10958880655987215,0.08818839889086716,0.004576459165330395,0.0938989513822689,28.378330949739688
up,HOXC13,0.2391294664140828,0.0,0.0,,0.0,0.0,0.0,2.957856322071101
up,SPESP1,0.239128198949939,0.0,0.0,,0.0,0.0,0.0,2.9578459447942045
up,EPS8L2,0.2390579861948284,0.0,0.0,,0.0,0.0,0.0,2.95727108261371
up,ACTG2,0.23891049888716834,0.016253412546384256,0.24092176441088975,0.13415510398359531,0.30474341207152555,0.21762272305878866,0.3509294566253574,387.240913600407
up,TNFSF12,0.23890865504061856,0.0,0.0,,0.0,0.0,0.0,2.9560484438952948
up,C5ORF46,0.23858487565173522,0.0,0.0,,0.0,0.0,0.0,2.9533975220620823
up,AC009950.1,0.23837500180761725,,,,,,,2.951679194167551
up,EVA1A,0.23830565884448893,0.0,0.0,,0.0,0.0,0.0,2.9511114533500438
up,CHRM2,0.23774927679330524,0.0,0.0,,0.0,0.0,0.0,2.9465561129617095
up,STAT6,0.2376097034002261,0.044412495307963706,0.19523213399017234,0.13986684676233851,0.17951275628365426,0.05066369568642019,0.17695424213536706,101.42461168934504
up,TNS2,0.23750179437404564,0.0,0.0,,0.0,0.0,0.0,2.9445298674035403
up,HSPB2,0.236573425004338,0.015920485203903163,0.09237671084277417,0.10221829193478914,0.05780654342411129,0.0027574508896592354,0.09520972354623458,18.68911926653882
up,PLAT,0.23653780296756663,0.0,0.05750830961825647,0.30532444139469056,0.029180946248601458,1.615587017009971e-66,0.08394063588320218,21.07440171188284
up,NKX2-3,0.23630078810942842,0.0,0.09009420150506589,0.5368829609297937,0.058362182731544365,2.2948791548209524e-59,0.09653093059250281,42.215882839768526
up,DRAM1,0.2362290642986248,0.0,0.0,,0.0,0.0,0.0,2.934109476048935
up,ADAMTSL1,0.2360124396044266,0.0,0.0,,0.0,0.0,0.0,2.9323358760262668
up,AFAP1L1,0.2354561366483147,0.0,0.0,,0.0,0.0,0.0,2.9277811832234795
up,AC090094.1,0.2340795434045662,,,,,,,2.9165104192076123
up,EIF2S2P2,0.23391344760682806,,,,,,,2.915150521104934
up,KLF9,0.23380436005186897,0.0,0.0,,0.0,0.0,0.0,2.914257374131712
up,GSDMD,0.23371657661882658,0.0,0.051576485338308484,0.05443794365620745,0.02888639445636665,3.336009640911482e-05,0.028002859866539564,6.764038035009055
up,PSMB8,0.23352728022209499,0.03178156561226937,0.10421290983070766,0.1379569088192243,0.09074815645799994,0.050591117325481195,0.1180886558627264,43.773441910555334
up,RPSAP75,0.23320292492744502,,,,,,,2.9093331647553984
up,TRAM2,0.23311924832045502,0.0,0.0,,0.0,0.0,0.0,2.90864806819887
up,LAMA4,0.2330190609511623,0.0,0.0,,0.0,0.0,0.0,2.90782779089343
up,TNFAIP2,0.2329443099394122,0.0,0.0,,0.0,0.0,0.0,2.907215772043847
up,RRAD,0.23211516238118426,0.024515099090642478,0.048153042553003844,0.1629041294075807,0.07095773216730272,0.12040088379877907,0.05374165872259294,36.09054295643679
up,APOBEC3B,0.231979761486357,0.0,0.08215414385525419,0.6397978585009506,0.028880524084546444,8.97578261242193e-91,0.12270005776434548,45.873076937777036
up,TNNI1,0.2319489282136082,0.01201580145742186,0.15196370397403644,0.12172469473401255,0.1827975902891934,0.11960609351417292,0.2984389895138226,135.42037428682386
up,SCARA5,0.23183010360242914,0.0,0.0,,0.0,0.0,0.0,2.8980932830688726
up,STOM,0.2315708531190355,0.0,0.0,,0.0,0.0,0.0,2.8959706872820643
up,TLN1,0.23147438934807427,0.06996654965242578,0.35815186358425877,0.1493007268320788,0.36309376219202383,0.23668328834024455,0.45799571020019075,1028.6015674941752
up,FOXD1,0.23128043967060488,0.0,0.0,,0.0,0.0,0.0,2.8935929468281136
up,RIN1,0.2312223596668094,0.0,0.08215414385525419,0.6397978585009506,0.028880524084546444,8.97578261242193e-91,0.13134483456137894,47.45928292423116
up,STC1,0.2312135760609861,0.0,0.0,,0.0,0.0,0.0,2.8930455055496647
up,SELM,0.23108588893708606,0.0,0.0,,0.0,0.0,0.0,2.8920000758645505
up,EFEMP1,0.23012767799671172,0.0,0.0,,0.0,0.0,0.0,2.884154788641599
up,ADAMTSL4,0.23008222570597106,0.0,0.0,,0.0,0.0,0.0,2.8837826510873543
up,RGCC,0.23000477858043464,0.0,0.02677634680158238,0.10902940882146912,0.03193951398951844,0.028433980849194046,0.03181601525262155,10.08023538198925
up,SERPINA9,0.22971944367377148,0.0,0.0,,0.0,0.0,0.0,2.8808123977516744
up,P4HA2,0.22940137172808064,0.0,0.029791546330782532,0.09983065571273024,0.03126124245056783,0.001560649844685324,0.02657292659675888,7.674878853799947
up,RXFP1,0.22921223180248804,0.0,0.0,,0.0,0.0,0.0,2.876659634883454
up,A4GALT,0.22905070538563863,0.0,0.0,,0.0,0.0,0.0,2.8753371482775476
up,KRT18,0.22861725182821171,0.0,0.0,,0.0,0.0,0.0,2.871788276612092
up,SRPX2,0.2285310215513073,0.0,0.0,,0.0,0.0,0.0,2.8710822720559706
up,ZFP57,0.2285299534535686,0.0,0.0,,0.0,0.0,0.0,2.8710735270780234
up,PCDHGA12,0.22845899796840033,0.0,0.0,,0.0,0.0,0.0,2.8704925838454494
up,ASB5,0.22841842427560047,0.0,0.0,,0.0,0.0,0.0,2.870160389481663
up,POPDC3,0.22786969884549182,0.0,0.0,,0.0,0.0,0.0,2.8656677371601837
up,MFAP4,0.22763039133502935,0.0,0.0,,0.0,0.0,0.0,2.863708423114516
up,NAALADL1,0.22755140129501797,0.0,0.0,,0.0,0.0,0.0,2.8630616975079395
up,PARP10,0.22748828268461282,0.0,0.0,,0.0,0.0,0.0,2.862544918157092
up,G0S2,0.22714823656768948,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548,71.02735473052205
up,MEGF6,0.22714498855752638,0.0,0.0,,0.0,0.0,0.0,2.859734220725592
up,DHX58,0.22693032099960928,0.0,0.056816551748319455,0.05660938301171188,0.028886307897840968,2.1448611483995666e-05,0.04248093422306962,7.510119113494706
up,SLFN11,0.22677954252982244,0.0,0.0,,0.0,0.0,0.0,2.8567421561070185
up,LCE3D,0.2267786714119219,0.0,0.0,,0.0,0.0,0.0,2.856735023888165
up,KRT8P14,0.22636714136451938,,,,,,,2.8533656494772583
up,PLEKHF1,0.22608568052558717,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548,70.81128422007727
up,IER3,0.22578246303731994,0.0,0.0,,0.0,0.0,0.0,2.848578635244127
up,CNN1,0.22557767269859821,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548,70.70798095310768
up,MSRB3,0.22550819035144845,0.0,0.0,,0.0,0.0,0.0,2.846333046191228
up,ALDH1L2,0.22471563900696825,0.0,0.0,,0.0,0.0,0.0,2.8398440856978797
up,TRNP1,0.22439536832956355,0.0,0.0,,0.0,0.0,0.0,2.8372218912024305
up,PLSCR4,0.22436433844422723,0.0,0.0,,0.0,0.0,0.0,2.8369678361163304
up,ACTBP6,0.22430525030103085,,,,,,,2.836484055942974
up,MALL,0.22409416518295552,0.0,0.0,,0.0,0.0,0.0,2.8347558108248947
up,TNFAIP3,0.22398562642211375,0.031658588354966745,0.21948325607500443,0.15967748852768365,0.24547127692452086,0.05890518020432249,0.20817445185891345,138.3299551951289
up,NPPA,0.22396991851360096,0.0,0.08215414385525419,0.6397978585009506,0.028880524084546444,8.97578261242193e-91,0.12381805373486345,45.04882421712817
up,BDNF,0.22385199417155985,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548,70.35706464805986
up,HRCT1,0.2237143228709809,0.0,0.0,,0.0,0.0,0.0,2.8316458776031905
up,ARSJ,0.22363705905144518,0.0,0.0,,0.0,0.0,0.0,2.831013285309929
up,CES1,0.22363214911708454,0.0,0.0,,0.0,0.0,0.0,2.8309730855546533
up,IGFBP5,0.2231460651892658,0.0,0.0,,0.0,0.0,0.0,2.826993306293619
up,HOXC8,0.22255096156010987,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548,70.09249998575264
up,C6ORF15,0.2220100504395319,0.0,0.0,,0.0,0.0,0.0,2.8176922624152323
up,CCIN,0.2219015722476859,0.0,0.0,,0.0,0.0,0.0,2.816804104561257
up,MAFF,0.22182338956296735,0.0,0.0416176287148905,0.08216654884225409,0.029187710183892435,0.0008817319111309303,0.026811248808388952,7.162312381990667
up,CRYAB,0.22132302016192443,0.06161782466963202,0.15122152388987462,0.15067522155903712,0.14883632317884654,0.028400546486893278,0.1508579599618685,72.95322932887576
up,LIMS4,0.2210796314958514,,,,,,,2.8100745202842594
up,RP11-404P21.8,0.2208546340629776,0.0,0.0,,0.0,0.0,0.0,2.808232369030349
up,RUNX1,0.2206387430773736,0.03542632498467356,0.20838117789622027,0.15643836715112341,0.2122013822865192,0.0584336733518667,0.26578884652049584,147.42471179156811
up,PPP1R14A,0.22062239142885262,0.0,0.0,,0.0,0.0,0.0,2.806330898181546
up,CTSB,0.22029519426361713,0.14114579419579817,0.09862565721781483,0.04670503885409562,0.05777858996507934,5.199339796556178e-06,0.07965919923736954,26.232431122358634
up,SNED1,0.22018565032266693,0.0,0.0,,0.0,0.0,0.0,2.8027551099331283
up,GSTO1,0.22010664404757843,0.018391703482881737,0.09147718139137848,0.12271720898392012,0.09027911421282475,0.00796096106030202,0.07560772163965693,21.14025984077107
up,MARVELD1,0.2192214692005893,0.0,0.0,,0.0,0.0,0.0,2.7948609422515407
up,SERPINB4,0.219216919013024,0.0,0.048486930070556156,0.006405968658492786,0.029178231335908134,1.3323531094670075e-09,0.049571020019066256,5.764501633117472
up,IFI35,0.21910268057830576,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548,69.39129289419886
up,MRC2,0.21905920739810372,0.0,0.0,,0.0,0.0,0.0,2.793532434725509
up,FOSB,0.21904787333341466,0.0,0.04261148917736787,0.09082212792677176,0.030067107542083082,0.001775531259487452,0.035033365109628234,7.911906823615999
up,CGB8,0.2187407055720426,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548,69.31768536549215
up,CTC-575D19.1,0.2187065807588686,,,,,,,2.7906453279824124
up,ZC3H12A,0.21819016430497915,0.0,0.025319616453228503,0.12060219199209211,0.03228192374181216,0.010724617476066367,0.025381315538608215,8.49261118485648
up,WNT5B,0.21813624515346428,0.0,0.0,,0.0,0.0,0.0,2.7859757438132684
up,RARRES3,0.21784089902693196,0.0,0.0,,0.0,0.0,0.0,2.783557617391202
up,HMCN1,0.21755428805162988,0.0,0.0,,0.0,0.0,0.0,2.7812110094286417
up,ITLN1,0.21713748727888124,0.0,0.0,,0.0,0.0,0.0,2.777798481310685
up,GRN,0.21679804479786371,0.0,0.060995616125528146,0.23721899447260142,0.029172363583692462,9.705217708155669e-67,0.04497160060938871,13.764731780731287
up,ITPRIPL2,0.21673225230914608,0.0,0.0,,0.0,0.0,0.0,2.7744806474221315
up,BHMT2,0.2161818062955587,0.0,0.0,,0.0,0.0,0.0,2.7699739079398684
up,PARVA,0.2161264718175365,0.032050543878121805,0.12404376635775857,0.11839414133103048,0.11869311739889765,0.03429399632696751,0.17755004766444227,51.539462370436496
up,ITGA3,0.21607675509479266,0.0007343989075175979,0.051536174519415695,0.14301039629474738,0.06492310258957179,0.07649121217814224,0.06547902764537657,22.70034496806184
up,MTND6P22,0.21592545261928772,,,,,,,2.7678750295653223
up,COL8A2,0.21590865343011675,0.0,0.049802520093802274,0.06051362656193966,0.029458722350559796,0.0001120509704273072,0.024785510009532868,6.444154218179278
up,MT1JP,0.21491985219622375,,,,,,,2.7596417441601524
up,LRP10,0.21478242044386356,0.0,0.0,,0.0,0.0,0.0,2.7585165309890334
up,LAMB2,0.21465827978362925,0.0,0.07194385974514797,0.09077149929345109,0.059549141415650375,0.0015442577704591258,0.06095090562440406,11.478696764270692
up,UBTFL9,0.2144449153617988,,,,,,,2.755753230971848
up,FSTL1,0.2144273076761062,0.0,0.08215414385525419,0.6397978585009506,0.028880524084546444,8.97578261242193e-91,0.13510113180297695,45.900648106974316
up,DAAM2,0.21439692279068082,0.0,0.040160238420172814,0.08303871085394295,0.03034704384109066,0.00034465147183197574,0.024070543374642595,6.871509618313428
up,CRIM1,0.21437272937754367,0.0,0.0,,0.0,0.0,0.0,2.75516221311128
up,AL513122.2,0.21420211311086526,,,,,,,2.7537653039750962
up,PPARG,0.2141378228085047,0.11859784932258836,0.120836815997723,0.17125366662914038,0.1323349715886173,0.13744590819716296,0.10372974261201147,129.52833325657363
up,TCEA3,0.21399771288301409,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548,68.35319896595449
up,T,0.21389051153504277,0.0,0.0,,0.0,0.0,0.0,2.7512140871621296
up,HLA-A,0.213718902404492,0.015728468631662586,0.14562279506894343,0.1250227923543646,0.18407081857893637,0.01168277779552275,0.27812202097235544,68.34400058208047
up,KANK2,0.21367771383318238,0.0,0.11258064457541153,1.0,0.02859452166738885,3.1141001626065514e-108,0.12270005776434548,68.28812723768857
up,ARPC1B,0.2136571599905487,0.0,0.0,,0.0,0.0,0.0,2.749303537184731
up,GDF15,0.21360106488066802,0.0,0.0,,0.0,0.0,0.0,2.7488442622690794
up,DENND2D,0.2135704157107701,0.0,0.0,,0.0,0.0,0.0,2.7485933242648644
up,GLIPR1,0.2134642165741292,0.0,0.0,,0.0,0.0,0.0,2.7477238260211356
up,MYZAP,0.21302056100002256,0.0,0.0,,0.0,0.0,0.0,2.7440914260345837
up,CERCAM,0.21265021501481648,0.0,0.0,,0.0,0.0,0.0,2.7410592433455885
up,CCBE1,0.21174410192116935,0.0,0.0,,0.0,0.0,0.0,2.733640503716753
up,SEMA7A,0.211296771171312,0.0,0.0,,0.0,0.0,0.0,2.729978013477476
up,KRT5,0.21107545164934685,2.970239776847605e-05,0.17343364601572622,1.0,0.05719476338312024,8.97578261242193e-91,0.12270005776434548,89.6151472244671
up,AP003419.11,0.21107080729239866,0.0,0.0,,0.0,0.0,0.0,2.728127949512025
up,ARSI,0.21015044462433216,0.0,0.0,,0.0,0.0,0.0,2.7205925424570374
up,IFIT2,0.21009435773117582,0.0,0.11258064457541156,1.0,0.05777260500145731,2.5870931986343668e-73,0.11669191993780417,75.55283684431207
up,PXDC1,0.21004750846303852,0.0,0.0,,0.0,0.0,0.0,2.7197497596031273
up,AVPI1,0.21001250282771347,0.0,0.0,,0.0,0.0,0.0,2.7194631533330718
up,ITGB1,0.2098610705180787,0.3430444694287479,0.5449496593752015,0.20013167417482514,0.6182378052350739,0.5132624983305496,0.7374285033365112,14598.96948460299
up,HAPLN3,0.20973008523683487,0.0,0.0,,0.0,0.0,0.0,2.7171508784216716
up,EREG,0.2095276578675386,0.0,0.026269305120019393,0.15328541345326252,0.038308576211170564,0.07759194955833658,0.05183508102955195,17.374016459065395
up,FHL2,0.209515496467815,0.0225633067119361,0.09786612043326186,0.1511370459321525,0.0913404350482141,0.04701517394370941,0.07912297426120117,31.86733922463853
up,NPPB,0.20912154608032804,0.0,0.08215414385525419,0.6397978585009506,0.028880524084546444,8.97578261242193e-91,0.12158206179382751,42.7077815144358
up,TRIM38,0.20871857724668522,0.0,0.0,,0.0,0.0,0.0,2.70886922521081
up,OAS1,0.20860073912393903,0.0,0.0,,0.0,0.0,0.0,2.707904433556066
up,PLXND1,0.2084414159635938,0.03178156561226937,0.10826706408404341,0.08193857549023813,0.05777888667766273,0.0007840642068322667,0.06941134413727354,16.128773358770555
up,CCND1,0.20836520997576682,0.06195507288341496,0.13349070545649797,0.1334421369026928,0.1182961584962765,0.008684994914723637,0.14948760724499519,49.48150190291789
up,CSF1,0.20727674214618844,0.0,0.0,,0.0,0.0,0.0,2.6970642979083608
up,MAGOH3P,0.20711894355377178,,,,,,,2.6957723326127
up,LACC1,0.20696217451660323,0.0,0.0,,0.0,0.0,0.0,2.694488796730953
up,CCL19,0.20663694016842385,0.0,0.06426417926188731,0.09949464625237668,0.028883413295528904,8.735894222019151e-58,0.06222462537830588,9.762383238883679
up,CTSL,0.20656900859126962,0.11055232449426786,0.1918533653702638,0.023016012994810653,0.11614938383705153,8.003654246949045e-08,0.16617016205910545,44.41067403107121
up,OR10Y1P,0.2065123510898144,,,,,,,2.690805897868003
up,LCE2C,0.20622417903569643,0.0,0.0,,0.0,0.0,0.0,2.6884465086782914
up,CD177,0.20539527192578735,0.0,0.08215414385525419,0.6397978585009506,0.028880524084546444,8.97578261242193e-91,0.09999325590303197,38.32851305460196
up,CD59,0.20538071893584,0.0,0.05031921290998827,0.06682387274750863,0.02890094540967869,0.00020018276195075854,0.03181601525262146,6.7480526607448486
up,ARRDC2,0.2051276808251367,0.0,0.0,,0.0,0.0,0.0,2.6794690037899285
up,C20ORF141,0.20501956200441532,0.0,0.0,,0.0,0.0,0.0,2.678583788262714
up,IFI6,0.20488638052676802,0.0,0.0,,0.0,0.0,0.0,2.67749337392815
up,AC145212.1,0.2047247300261165,,,,,,,2.676169871394512
up,CXCL13,0.20459380375195604,0.0,0.05744282666142013,0.16498594470674932,0.02888633286146991,1.269653325278828e-56,0.06222462537830562,11.90684858319455
up,ACTN1,0.20432560796728114,0.05436939461351035,0.2771382330101782,0.16844321067665818,0.3422806245295815,0.32777500831017203,0.4404194470924689,939.8465680109997
up,ABHD14B,0.20402977528944746,0.0,0.0,,0.0,0.0,0.0,2.670479976522315
up,CRLF1,0.20400499927574392,0.0,0.0,,0.0,0.0,0.0,2.6702771245869488
up,RP11-807H22.6,0.20346555154423326,,,,,,,2.6658604327948288
up,S100A10,0.20323732227480698,0.02219773277084264,0.14189742379330908,0.11757856524157075,0.11887408490841889,0.016329882146159283,0.16587225929456634,40.5288600482452
up,PLEKHN1,0.2030799668589364,0.0,0.0,,0.0,0.0,0.0,2.66270348428019
up,ELK3,0.20264145698958638,0.0,0.0,,0.0,0.0,0.0,2.6591132144030736
up,OAS2,0.20207826949931398,0.0,0.04593064022755752,0.08490574035024746,0.029468413058724607,0.0015717067223009584,0.024785510009532892,6.868068147353507
up,TMEM35B,0.2016303547851139,0.0,0.0,,0.0,0.0,0.0,2.65083488353498
up,HOXC12,0.20158621552181197,0.0,0.0,,0.0,0.0,0.0,2.6504734963040244
up,C7,0.20134426320552393,0.0,0.0,,0.0,0.0,0.0,2.6484925280896596
up,PLOD3,0.20119722391091474,0.0,0.03833048404503413,0.07266500972233654,0.030060192382241002,0.00019570137392951688,0.024428026692087584,6.283803923013818
up,FCRLA,0.20045591246192293,0.0,0.0,,0.0,0.0,0.0,2.6412192164996773
up,AQP9,0.20019362312393665,0.0,0.0,,0.0,0.0,0.0,2.6390717402965604
up,CTC-281F24.2,0.19986617732161813,,,,,,,2.636390799951489
up,TGFBR3,0.1995024638701053,0.0,0.05258748100010001,0.12257482548708466,0.06295779830128678,0.019481670782093688,0.055171591992373675,13.193929820814336
up,SLC12A4,0.1993642707456952,0.015920485203903163,0.10315392431611725,0.07142020635298783,0.057793230881976854,5.803647203560997e-05,0.07948045757864618,13.740073693268435
up,B3GNT9,0.1991214240581574,0.0,0.0,,0.0,0.0,0.0,2.630293183011531
up,SLC38A5,0.19872301184101668,0.0,0.0,,0.0,0.0,0.0,2.6270312099480835
up,CMKLR1,0.19852936781381755,0.0,0.0,,0.0,0.0,0.0,2.6254457625811467
up,SQSTM1,0.19844568339960808,0.3048336444056925,0.3794023445458316,0.1735703823162416,0.3293935709717051,0.060075620083158594,0.2914680648236416,804.5238329074465
up,AC093616.4,0.1982484214775865,,,,,,,2.6231455334676
up,SCARF2,0.19807603414538563,0.0,0.0,,0.0,0.0,0.0,2.621734123852316
up,ALPK2,0.1979140339289341,0.0,0.0,,0.0,0.0,0.0,2.6204077580442346
up,SSTR1,0.1976537912680201,0.0,0.0,,0.0,0.0,0.0,2.6182770388711285
up,AKAP2,0.19763800649827243,0.0,0.0,,0.0,0.0,0.0,2.618147802137127
up,LAMA3,0.1975035919285659,0.08718966295860697,0.19110069796061843,0.12109175066968149,0.14691781617132493,0.010720746307757493,0.16438274547187764,70.97736277164918
up,FBLN1,0.19736446915841052,0.0,0.09464010917265339,0.5088152615922054,0.05864827330814615,1.6575123456530854e-58,0.10253165222608257,37.65689835562116
up,NKX2-5,0.19722743207820112,8.910719330542814e-05,0.1472219217375859,0.7838787151005704,0.08696254120088387,2.678903688510762e-59,0.17632094914954996,91.5775069198362
up,SLC16A5,0.19718001440127667,0.0,0.0,,0.0,0.0,0.0,2.61439802283971
up,CD151,0.1971379644698534,0.0,0.0,,0.0,0.0,0.0,2.614053741872106
up,SERPINB8,0.19681802266796303,0.0,0.07201197694853505,0.5677574302011409,0.02916658371935199,1.4667812541992318e-80,0.0958823804685454,32.4202771458501
up,HLX,0.19676881058852844,0.0,0.0,,0.0,0.0,0.0,2.611031319452957
up,PCDHGB5,0.19651920072181703,0.0,0.0,,0.0,0.0,0.0,2.608987655562761
up,RPGRIP1,0.19649511136431339,0.0,0.0,,0.0,0.0,0.0,2.608790425578559
up,PI3,0.19620382726887428,0.0,0.0,,0.0,0.0,0.0,2.6064055567611515
up,TAGLN2,0.19605619421195067,0.05137812412636859,0.14233442794458104,0.12364758815859593,0.11773338815608358,0.00292101623469486,0.10432554814108681,34.713206976795746
up,NFKBIZ,0.19605352958645225,0.0,0.0,,0.0,0.0,0.0,2.605175004658413
up,TIMP2,0.19592710377602582,0.007119169705140863,0.1252332663973358,0.08085313308631568,0.11829226069264731,0.0012863678446527428,0.17546472831267854,26.661954555740124
up,TICAM2,0.19517418898174235,0.0004336689371156735,0.12944067620631267,0.124586521031483,0.15246309642237454,0.02507844658079611,0.14835557673975225,36.398566282537075
up,TRPV4,0.1951414185287563,0.0,0.0,,0.0,0.0,0.0,2.5977071571048675
up,FTH1P15,0.19491754271422682,,,,,,,2.59587418902524
up,IRAK1,0.19453468417810002,0.23540056912294235,0.3495092550065872,0.16908619596540297,0.3613795667056312,0.07270784295107548,0.4122974261201146,921.4977099590708
up,PARP12,0.19449665389810863,0.0,0.0,,0.0,0.0,0.0,2.5924281903288726
up,PLEC,0.19432609582341706,0.04678872727238291,0.09311554148700558,0.12575404845981092,0.09217715366814039,0.0445433089210654,0.09860581506196381,35.69282422751313
up,LY6D,0.19416936965921391,0.0,0.0,,0.0,0.0,0.0,2.5897485727733986
up,HEXB,0.19398353711210795,0.0,0.0,,0.0,0.0,0.0,2.5882270813710466
up,PF4V1,0.19392754835418916,0.0004158335687586647,0.13134247236911997,0.13267115928518386,0.05748368448141372,2.487053921228937e-57,0.11456047970698523,18.889029275497773
up,TAP1,0.193746184394168,0.0,0.07493249652179294,0.09297588180107767,0.0912289200952201,0.003236079770830664,0.08228074356530052,14.207971142796225
up,LRRN4CL,0.19369858872509818,0.0,0.0,,0.0,0.0,0.0,2.585894085737606
up,IGKV3-15,0.19335102030031606,,,,,,,2.583048392783006
up,MYO7B,0.1932609025959037,0.0,0.0,,0.0,0.0,0.0,2.5823105601772625
up,GAGE12J,0.19323844497103324,0.0,0.0,,0.0,0.0,0.0,2.5821266898935593
up,CBLN3,0.19317719123359636,0.0,0.0,,0.0,0.0,0.0,2.5816251790639253
up,CTSA,0.1929457167321131,0.17185807348840243,0.0898185522172592,0.08406033201674772,0.059233493029066775,0.0003497746172670611,0.0787654909437563,31.439789198857106
up,PRSS12,0.1929199323939211,0.0,0.0,,0.0,0.0,0.0,2.579518889725268
up,RP11-824M15.3,0.19268562601592817,,,,,,,2.5776005221132197
