,logFC,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector,eigentrust,inf_score
TMEM35A,-3.06541853536232,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.155452603669763
TSPAN5,-3.0638103675938497,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.15380882089992
TREH,-3.0611955202642798,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.151136064319178
USP43,-3.05857052520832,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.148452935277229
COL5A1,-3.05854931390361,0.0010209868923426214,0.0015404020587594684,0.15134568332750786,0.022873783330672734,1.1431294325828544e-08,1.1431294325828539e-08,1.1432763146012343e-08,0.0002012431742374706,4.7928923310153335
PIPOX,-3.05854886713206,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.148430797554237
ACAT2,-3.0582978140929504,0.0,0.0011932462263587948,1.0,0.022185256557473998,3.3520905268548613e-37,3.3520905268548596e-37,1.855931868470039e-34,0.0005,8.310717630212753
SFT2D3,-3.0563320235252296,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.14616485901487
AC009299.5,-3.05556039199333,,,,,,,,,4.05556039199333
MROH3P,-3.05551367995732,,,,,,,,,4.05551367995732
TPX2,-3.0551563641919204,5.443838225774721e-06,0.0005379288927781379,0.22046843177189407,0.022463524177141692,0.0006393185388924467,0.0006393185388924466,0.0006393195275268263,0.00016963805942563594,5.073693857551572
POU2F2,-3.05478108052637,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.1445795683328175
HIST1H1B,-3.0542019177273603,0.0009933187566088788,0.0015029132651691115,0.2535128805620609,0.026634135343900647,0.09726448169218758,0.09726448169218756,0.09726448772078042,0.000978202246695038,6.916587228547861
EIF1P3,-3.0486768337419,,,,,,,,,4.0486768337419
KRT38,-3.04490532283535,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.134485098931107
HNRNPA3P11,-3.0437023218235404,,,,,,,,,4.04370232182354
HSP90AB3P,-3.0428803281186605,,,,,,,,,4.0428803281186605
CALCR,-3.0419678702496404,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.131482592574317
CTD-2063L20.1,-3.0410669215652204,,,,,,,,,4.04106692156522
SLC4A11,-3.0391472297212005,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.128599485232238
RP11-488L18.1,-3.0382292733828997,,,,,,,,,4.0382292733829
CENPW,-3.03723629061103,0.0,0.0009191275921251508,0.6666666666666666,0.02218747552692363,2.7460325595995024e-33,2.746032559599501e-33,7.60189693325328e-31,0.0003962382445141066,6.88707023828664
GOLGA6D,-3.0352779267867405,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.124644491468735
KIF23,-3.03507903630967,0.0006606906362104192,0.0017841653344806176,0.23007438894792773,0.02336495381053885,8.515470127953363e-05,8.515470127953361e-05,8.515612753443125e-05,0.0004688092030421955,5.095531145445687
UBE2SP1,-3.0348397438399397,,,,,,,,,4.03483974383994
LY6K,-3.03329549921808,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.122618160420623
CTD-2192J16.22,-3.03245309421625,,,,,,,,,4.03245309421625
RPS10P3,-3.02641073638893,,,,,,,,,4.0264107363889305
MMP2,-3.02448232736892,0.001493572945965809,0.0012268984491049634,0.12360833571224665,0.022649481882277757,7.442616765130472e-11,7.442616765130471e-11,7.445993268141362e-11,0.00023021452948165198,4.638017942502533
MRPL50P1,-3.02438995728436,,,,,,,,,4.0243899572843596
CSF2,-3.0234689127736902,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.112573951227808
RPSAP31,-3.02180828681121,,,,,,,,,4.0218082868112095
IFNWP2,-3.0216752636379702,,,,,,,,,4.02167526363797
TUBBP1,-3.02143573379391,,,,,,,,,4.0214357337939095
GPX8,-3.02141709301326,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.110476691206095
RPL5P34,-3.0211865618051403,,,,,,,,,4.02118656180514
ME2,-3.0175810612735896,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.106555705471978
CTD-2033A16.2,-3.01753882284672,,,,,,,,,4.017538822846721
EEF1A1P14,-3.01330156317958,,,,,,,,,4.01330156317958
EEF1A1P12,-3.0131206077520902,,,,,,,,,4.01312060775209
GABRA3,-3.0122682009687103,0.0,0.0009191275921251508,0.6666666666666666,0.02218747552692363,2.7460325595995024e-33,2.746032559599501e-33,7.60189693325328e-31,0.00047743623283191626,6.845033028177684
MEGF10,-3.01207008255731,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.100922678846026
HIST1H3G,-3.00765907941317,0.0001277020432744953,0.002400964428060069,0.22765509989484753,0.031148235896364642,0.21644343982282005,0.21644343982282005,0.21644343662275212,0.002937240499652765,9.181945201087206
TRBV12-3,-3.00599172517905,,,,,,,,,4.00599172517905
HNRNPA1P52,-3.0052232097503797,,,,,,,,,4.00522320975038
BOLA2,-3.0047988394781697,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.093490404475674
RPSAP12,-3.0039607913439,,,,,,,,,4.0039607913439
LPAR1,-3.0033384345052405,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.091997656903835
DOCK10,-3.00318532136722,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.091841152872944
MMP14,-3.00219569612066,0.00021665821232271125,0.0013949706968772403,0.0994716287617735,0.02264261928307498,2.719662480678275e-13,2.719662480678275e-13,2.7242673125739693e-13,0.00020734870778066637,4.508123097326362
RP11-385M4.3,-3.0018549926886404,,,,,,,,,4.00185499268864
CH17-12M21.1,-3.0013871021693794,,,,,,,,,4.00138710216938
SPATA31C2,-3.0000989405119403,,,,,,,,,4.00009894051194
KRT16,-2.9981940907658102,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.086739384871019
B3GNT4,-2.99793247802183,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.086471978366949
C9ORF129,-2.9967927847204603,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.085307045050644
CDH3,-2.9944941367249602,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.082957490456269
ZNF469,-2.9934288324267797,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.0818685935859795
RCN3,-2.9932798162443195,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.081716277243146
NLGN4Y,-2.9928601441092795,,,,,,,,,3.9928601441092795
TREX2,-2.99196056348458,0.0,0.00017898693395382819,,0.021963403991899257,0.0,0.0,0.0,0.0,4.080367807886873
