,logFC,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector,eigentrust,inf_score
AADAC,10.000070000360301,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,11.245003894212712
KRTAP1-5,9.68290686248428,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,10.920778619246303
MMP3,9.30412461604223,0.0011287342036049727,0.0015210478955893663,0.14966555183946487,0.02325760467050433,0.0007383550590713435,0.0007383550590713435,0.0007383553677060997,0.0008468495138795926,12.191211658285802
IL6,9.01178518685756,1.3718675926764106e-05,0.0010579969908508507,0.15715539947322213,0.02279020668135679,0.004363799278676808,0.004363799278676808,0.004363801474543924,0.0005489468895876607,12.024484307765892
HINT3,8.93883932453395,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,10.160143244968259
ANPEP,8.914605397787101,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,10.13536971165152
CARD16,8.58132274204482,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,9.794665992350394
PSG5,8.49006110123232,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,9.701372267283626
CXCL8,8.45818986051728,3.3049557811939e-05,0.0014195312466120833,0.375,0.022780802035731258,7.467602524547252e-59,7.467602524547252e-59,4.66545352726205e-56,0.0006724957232465151,13.32955548710954
MMP1,8.3886738492936,0.0,0.0004144576289802263,0.13011873031257573,0.022336592827672384,0.00012940010236953516,0.00012940010236953516,0.00012940016052162347,0.00021535421984266015,10.858361346486095
LRRC15,8.33927187807455,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,9.547225484439616
DPT,8.22938919798321,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,9.43489609330909
SERPINB2,8.15410011938168,0.0,0.0006429577598538621,0.3225806451612903,0.022331841075399393,4.3459458205079454e-70,4.345945820507947e-70,9.785945663009087e-67,0.0002026712222394774,12.387876345456805
PSG4,8.030612846845031,2.503754379692349e-06,0.0014011563469138455,0.6000000000000001,0.022780825267810514,1.0753970578298407e-61,1.0753970578298407e-61,9.535752189365835e-59,0.0005746217998448401,14.80738755520679
MYL7,7.7927649026383605,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.988549669940886
MYL2,7.728769914644361,0.0,0.0006180409421989462,0.16396946564885498,0.02256272618396115,0.006507356472354433,0.006507356472354433,0.0065073516528388305,0.0003996313933044181,10.604185145552158
IGFBP6,7.71870775995337,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.91284352826545
THBS1,7.71309752004167,0.0001899128359916612,0.0008923784563762665,0.18302658486707568,0.022800780667730405,0.012921920628441894,0.012921920628441889,0.012921924205918919,0.00031562625230604113,10.972180573713842
TBX5,7.67163272104992,5.007508759384698e-07,0.0012897770793319245,0.8,0.022783058449524815,1.5995035465828892e-62,1.5995035465828886e-62,1.5673662783504346e-59,0.0007222373065435721,15.99670206777482
TGFBI,7.6691618789525995,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.862194430143566
ADIRF,7.53261832333248,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.722610517075047
SERPINB7,7.43102181996507,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.61875180745161
FOXF1,7.430845166653089,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.618571220675243
CXCL1,7.372804285707179,1.5022526278154092e-06,0.0008589735685044708,0.2777777777777778,0.022561975491477166,1.234767209653679e-58,1.234767209653679e-58,7.714321985801358e-56,0.0005071279224481929,10.954930751444413
SRGN,7.37208055586172,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.558498123215937
WNT2,7.32379669786139,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.50913914902545
CEMIP,7.27134370722659,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.455518209892144
XG,7.26286888745172,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.446854684899298
MYH6,7.236027607288281,4.978562157908626e-06,0.0009257387960754832,0.18710801393728224,0.023079695533574626,0.05724477889404875,0.05724477889404875,0.057244740025530975,0.0008293686752903356,11.84154004054622
IL24,7.135186143810659,0.0,0.0008276303419681775,0.6666666666666666,0.022327328694300687,1.1164113434964893e-95,1.1164113434964893e-95,4.6420940394306293e-91,0.0003460388639760837,13.877644499820825
PRKCDBP,7.12244951986948,0.0,0.0004188489349268899,0.1636197440585009,0.022334634834107272,0.0005095883403444148,0.0005095883403444148,0.0005095884790475727,0.00016703912429735137,9.682986931416904
AC004231.7,7.115522015111691,,,,,,,,,8.11552201511169
S100A4,7.066987490279441,0.0,0.0004399205254252442,0.1578019394651778,0.022338963936807527,0.0012639150482870096,0.0012639150482870096,0.0012639146729578779,0.00023404900555617218,9.59133170370753
KRTAP2-3,7.05178951248844,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.231075295007026
FAM180A,7.034077006845861,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.212968392512717
ITGBL1,7.02135259848259,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.199960655144515
C10ORF54,7.009273573170849,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.18761267129856
LTBP2,7.000232242837971,0.0,0.001074460083807886,1.0,0.02232509573813564,4.8416624160254176e-114,4.8416624160254176e-114,1.6105499015784637e-108,0.0005,16.38343968354392
DCN,6.99182459846717,0.003160356738054781,0.0019743405364354262,0.24178298063935164,0.023809915451942443,0.0676213430348855,0.06762134303488551,0.06762136384606164,0.0006883080194520204,12.436223404285977
AREG,6.99127201734993,5.8324389032956185e-05,0.000790507703018987,0.16077844311377246,0.022557651186648455,0.0006096337033880729,0.000609633703388073,0.0006096339514733862,0.000254928896093341,9.51319277617858
ENG,6.97548948383676,0.00047797495734730716,0.0010152537230924325,0.2183814558763725,0.023087086169848926,0.051037446871837346,0.051037446871837346,0.05103745720575524,0.00042730938773740984,11.56489166922595
TWIST2,6.967898216874059,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.14531602748933
KRT34,6.96551548375054,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.142880239057805
KRT7,6.95501290250242,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.132143801286906
SIAE,6.94508076732064,0.0,0.0010744600838078864,1.0,0.022552902837504357,2.5742692918082477e-77,2.5742692918082477e-77,1.3379925111167093e-73,0.0005298050139275769,16.274607004208992
ACKR4,6.944064542474099,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.120951658768751
IL1B,6.917866400166969,0.0005508009259885197,0.001167091342184893,0.16640842888131394,0.022785610575392367,0.0011781887504755146,0.0011781887504755146,0.0011781893355478495,0.0004294944925610669,9.499697239946418
LY96,6.8889567275471295,0.0,0.0003781146582779206,0.16630535769588106,0.022341758118412425,0.002406918415641524,0.002406918415641524,0.002406919666647356,0.0002114695890450478,9.480169970825138
COL6A3,6.88503214757863,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,8.06060481457026
SERPINE1,6.836423959059191,1.4521775402215623e-05,0.0016465706697463916,0.5263157894736842,0.022782945149681374,9.936237684632711e-70,9.936237684632714e-70,2.2373836695734868e-66,0.0010236061500232914,12.26622516569926
MMP12,6.78121266112595,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.9544736236399
CAV1,6.76941763907009,0.0011894581242980929,0.002012687288220428,0.19555717407137657,0.023231144498187282,0.009158750953431834,0.009158750953431834,0.009158752177417344,0.0005535598886598264,9.804848101052485
MT1L,6.76551795497903,,,,,,,,,7.76551795497903
FN1,6.7487679248787,0.0013451271180123482,0.0018973209373131092,0.23803191489361702,0.023823174161079395,0.0945963529127191,0.0945963529127191,0.09459638358515443,0.001252793432230133,12.939044224396168
OSR2,6.74005095879189,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.9123953911355835
KRT14,6.72428407530215,0.0,0.0008276303419681775,0.6666666666666666,0.022327328694300687,1.1164113434964893e-95,1.1164113434964893e-95,4.6420940394306293e-91,0.0005213045765386638,13.179003848639598
CD248,6.718086070136219,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.889941419618958
DPP4,6.70020763117545,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.871664889039635
PTGS2,6.6981416264044595,0.00026840246950301985,0.0009668936735418909,0.11548387096774193,0.022555254641713852,1.5866910602597778e-05,1.586691060259778e-05,1.5866918985469703e-05,0.0002248230074118414,8.794082618752501
IGFBP3,6.6913291060018,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.862588669511095
PTGS1,6.685027895189919,0.0,0.0004806096458249493,0.1154342218400688,0.02233198066844223,1.5637912152253408e-05,1.563791215225341e-05,1.563792038803089e-05,0.0001145966085295779,8.769204045582244
MYBPC3,6.608659231274,0.0,0.00039394805129707973,0.18234295415959254,0.02235316496087454,0.009647744707882705,0.009647744707882705,0.00964773968691696,0.00010075761131308236,9.470589129985171
CASP1,6.59587060523906,0.0003678667130491083,0.0009712066114233539,0.18409324648611589,0.022795749897730987,0.004864804134280742,0.004864804134280742,0.004864806499890671,0.000366126452675008,9.350085427749402
APCDD1L,6.5917607955623305,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.760803313727419
INHBA,6.5449600637898895,0.0005363041881301012,0.001432761515530958,0.1828396322778345,0.023027970694174567,0.004868159807514858,0.004868159807514858,0.004868161687033827,0.0006885508088768722,9.288619130216642
COL12A1,6.541986925450409,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.709921149957529
TRPA1,6.526254903325139,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.69383882956714
MEDAG,6.505080321114369,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.672192761913876
ECM1,6.50396896198174,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.67105665661874
TRBV12-4,6.4651268190271605,,,,,,,,,7.4651268190271605
S100A3,6.4502956604189805,4.4985873684536754e-06,0.0007652128759304805,0.15511265164644714,0.022557789708993296,0.0011835216156028227,0.0011835216156028227,0.0011835212609595954,0.0003857923960879229,8.841551037200169
MRGPRF,6.4499123086069,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.615796346667232
LCE2A,6.44010469187224,5.007508759384698e-07,0.0015681195674873037,1.0,0.02254839135464029,1.1164113434964893e-95,1.1164113434964893e-95,4.6420940394306293e-91,0.0005,15.247221691036463
NNMT,6.416382582730679,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.581520028604017
COL6A2,6.392721303481211,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.557331893683638
CXCL9,6.384050490927381,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.548468011823739
TNFAIP6,6.36245670152634,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.526393402671474
PTCH2,6.34756237386703,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.511167429334473
TIMP1,6.33484800242048,0.0005100314588392028,0.0017879195732155306,0.14954051796157058,0.023474804692799913,0.001077121125791812,0.001077121125791812,0.0010771215647907984,0.001073857626115091,8.686774024763862
S100A6,6.331683697024389,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.494935188728315
EPAS1,6.30887210196162,0.0005638210577179044,0.0009203678502926555,0.21437125748502991,0.022833589341960756,0.023496775757280628,0.023496775757280628,0.023496781780920312,0.00035544371798157273,9.751354040411263
FOXL1,6.307783499421201,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.470502815560553
DKK1,6.29578884555954,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.4582410818279765
WNT16,6.28227799766555,0.0,0.0008276303419681775,0.6666666666666666,0.022327328694300687,1.1164113434964893e-95,1.1164113434964893e-95,4.6420940394306293e-91,0.0004494658997534922,12.423970665673355
LOX,6.2728201137264,0.0,0.0008276303419681775,0.6666666666666666,0.022327328694300687,1.1164113434964893e-95,1.1164113434964893e-95,4.6420940394306293e-91,0.0005,12.408461727535407
PDCD1LG2,6.26667831060891,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.428482354940628
IL1R1,6.248898392869211,0.0017824057032967472,0.0014698435682295112,0.18968562345460968,0.02302785494258776,0.004798775885749664,0.004798775885749664,0.004798777858046984,0.0007761977912480106,8.986223610093317
CDA,6.24572065607228,0.004136944385916166,0.002394305792841903,0.19699192956713135,0.02371605086976288,0.006443714825087379,0.00644371482508738,0.006443716972830306,0.0007545895324362883,9.117587213103203
C1S,6.24555210123986,0.0,0.0008276303419681775,0.6666666666666666,0.022327328694300687,1.1164113434964893e-95,1.1164113434964893e-95,4.6420940394306293e-91,0.0005594855305466238,12.36267362313388
LGALS1,6.219649392127531,0.002032119199828527,0.002221495624627552,0.1901558073654391,0.02371894444729922,0.009475834722890422,0.009475834722890422,0.009475831449007911,0.0007633299517309183,9.094214364290126
CXCL12,6.218944175584401,1.3019522774400214e-05,0.001142043026462588,0.234375,0.022552880505801207,5.138110100416703e-60,5.138110100416703e-60,3.2100816577569805e-57,0.00042083254134194187,9.12621420856933
AKR1C3,6.208291221849179,0.0,0.001074460083807886,1.0,0.02232509573813564,4.8416624160254176e-114,4.8416624160254176e-114,1.6105499015784637e-108,0.0005,14.76164702097348
HOXC11,6.20268942575529,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.363068656724006
C1R,6.20073802651845,5.007508759384698e-07,0.0015681195674873037,1.0,0.02254839135464029,1.1164113434964893e-95,1.1164113434964893e-95,4.6420940394306293e-91,0.0005,14.756680661945786
CCNL1,6.1677137644780995,0.0,0.0005299327101663443,0.14854771784232365,0.02232739962380655,0.00028313344296708286,0.00028313344296708286,0.0002831335856391185,0.0002107412207704956,8.429661497418461
CD109,6.15966087907143,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.319082011638431
VIT,6.12759412616081,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.286301241939433
GPNMB,6.12473519275522,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.2833786498761
FERMT1,6.12280634560534,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.281406853904707
RCN3,6.1203148602112405,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.278859891661912
GALNT5,6.10903162015887,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.267325412488227
ANXA10,6.098216617021481,0.0,0.001074460083807886,1.0,0.02232509573813564,4.8416624160254176e-114,4.8416624160254176e-114,1.6105499015784637e-108,0.0005,14.536228483843013
CCL11,6.08836950189296,0.0,0.0008779539281004559,0.2272727272727273,0.022557484755785853,9.218677788940607e-59,9.218677788940607e-59,5.759453943318309e-56,0.0003524044858391865,8.906545835553587
SAA1,6.06643148246204,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.22377671559092
PTRF,5.9814585257337205,0.0,0.000503325876708605,0.1636197440585009,0.022334156225684937,0.0011002878327940108,0.0011002878327940108,0.0011002879949296312,0.00011435381910472729,8.337792268462046
KRTAP4-12,5.98023310800003,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.135658998479269
AOX1,5.96636851635205,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.1214856898486785
TBX3,5.9595692334605195,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.114535010208402
FXYD5,5.94882823038494,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.103554841772321
S100A16,5.946790293655179,0.0,0.0006132070684893797,0.11015384615384614,0.022327374495685583,1.2923827492847798e-06,1.2923827492847798e-06,1.2923835807013694e-06,0.00015635638960391545,7.8902935440863144
CLEC3B,5.94668764020882,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.101366587982519
BGN,5.9420632077724,0.0010676008675008176,0.001054789839568639,0.17629678266579119,0.022801802350196854,0.0038414387222630627,0.0038414387222630627,0.003841439827737275,0.0002949891511937229,8.469185852809794
LOXL4,5.93817977331141,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.09266928002087
CASP4,5.93569389940454,0.0002684024695030198,0.0009844831431846755,0.14278117521935657,0.02255297463176799,0.00014361458860523245,0.00014361458860523245,0.00014361466749131471,0.00022021000833967648,8.12017581147566
TNFRSF11B,5.92700959691442,0.0,0.0005557336338998042,0.14533152909336944,0.022329633312857065,9.100327800271248e-05,9.100327800271248e-05,9.100329435692154e-05,0.00013377697309279146,8.118688826956701
FCGR2A,5.924530648114519,0.0,0.0005260864281500555,0.1601550849985088,0.02232756334248712,0.00045498134010443076,0.00045498134010443076,0.0004549813336668355,0.00011386824025502574,8.229377380766422
FOLR3,5.90200038551092,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.0556843011349715
CSF3,5.89854378238395,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.052150731292029
PODN,5.8965457398598895,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.050108199202403
COL1A1,5.89426705695145,0.0017479441922938473,0.0016866715079238068,0.21292624900872323,0.023501653289869553,0.017512401390323822,0.017512401390323822,0.01751240497287509,0.0006344087671351425,9.053071869506905
NANOGNB,5.8910269550444605,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.044466529945863
COPZ2,5.88713155433344,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.04048439199915
APBB1IP,5.88578272414462,0.0,0.0003783875099998583,0.17549019607843136,0.022351211675553134,0.01470547933335915,0.01470547933335915,0.01470548237594991,0.00019641664470429802,8.650516818890521
TGM2,5.885773394338489,0.0,0.000545105947509512,0.1323638156273108,0.02232739828472282,6.429115179770266e-05,6.429115179770266e-05,6.429117550724521e-05,0.00012600771149756556,7.978180610401194
TMEM171,5.87596114690776,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.029065257848403
BDKRB1,5.873770121340621,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.026825445644118
BDKRB2,5.871972198643731,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.02498748936499
SH2D4A,5.87066739662203,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.023653633870004
PCOLCE,5.867063966322651,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.01996996751627
APOL3,5.86310135778189,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.015919125251571
HOXA13,5.85185223347069,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,7.0044195214597975
COL1A2,5.80600808600021,0.0007861597030639753,0.0017693739610460417,0.20294784580498867,0.02349428558031489,0.013981199557435061,0.013981199557435061,0.013981204165700794,0.0006023605630548366,8.763648617591512
HSPB3,5.79716124027097,0.0,0.0005481566480135955,0.14474393530997307,0.02232737645885401,0.00017132445687236922,0.0001713244568723692,0.00017132449897678742,0.000211226799620197,7.964872575000997
SLC17A9,5.779510012616769,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.93046648705259
EHD2,5.77929845851523,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.930250222365586
IGFBP4,5.77907647552305,0.0,0.001074460083807886,1.0,0.02232509573813564,4.8416624160254176e-114,4.8416624160254176e-114,1.6105499015784637e-108,0.0005,13.882670799499785
HSPB7,5.764549971628781,0.0002684024695030198,0.0007818990417001045,0.1875,0.02256810775181384,0.01549735411542744,0.01549735411542744,0.015497356323959289,0.00026002747401520786,8.613309769374117
EMILIN1,5.75398612582569,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.904374270698355
PRRX2,5.7537559488,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.904138968418447
POSTN,5.74177217209646,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.8918883540410585
CTSZ,5.7372449055508605,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.887260280771185
SMYD1,5.72151883982468,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.871184049408497
CLEC2B,5.72051935373005,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.870162308180856
THBS2,5.71281282847335,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.862284184994403
HGF,5.706688521799519,0.0002789789602655122,0.0009162404448108132,0.19612856099342585,0.022801438182325925,0.02189989643955987,0.02189989643955987,0.02189990508063488,0.00046299943319047743,8.770458668063918
ADAM33,5.70249118509287,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.851732713957912
UBL4B,5.679108074279469,0.0,0.0005152585121951166,0.1516520756848348,0.022334192335889482,0.00019756612097195358,0.00019756612097195358,0.00019756608790520009,9.978645361367922e-05,7.873305127308638
CCL7,5.67796150307883,0.0,0.0005153190452055807,0.25,0.022331910364003386,6.367098368928182e-59,6.367098368928182e-59,3.9779034095792254e-56,0.0002535639612240964,8.540429085937966
FMOD,5.6761322087316906,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.824786813448259
SQRDL,5.67567555046162,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.824319986962147
ADH1B,5.66690995532718,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.81535921203811
FBLN2,5.662872992808611,8.223426483022971e-05,0.000799450761845821,0.1584538211861906,0.022568872049071435,0.0008870195088762184,0.0008870195088762184,0.0008870199540778207,0.00020612822169832948,7.922464145817032
GBP1,5.66284056540017,0.0,0.0008311665189561919,0.16029850746268656,0.022555395621487166,0.0005269269866824201,0.0005269269866824201,0.0005269269790847703,0.00037778034506784624,7.927334813046648
MT2A,5.662230145770851,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.810575199146976
IL15RA,5.66090801403422,0.0,0.001074460083807886,1.0,0.02232509573813564,4.8416624160254176e-114,4.8416624160254176e-114,1.6105499015784637e-108,0.0005,13.640677092000532
WISP1,5.6565001723797,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.804717638868259
ADM,5.65516218326514,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.803349857317491
FAP,5.641682034636751,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.789569551936177
PSG1,5.63078120417153,4.5067578834462275e-06,0.0017447401048235034,0.75,0.023008656077994502,1.5208411041190845e-61,1.5208411041190845e-61,1.3485590073630097e-58,0.0008644782777346768,11.901901695170364
MFAP5,5.63054871380864,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.77818833017454
MYOF,5.62917178460856,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.776780741475882
CSPG4,5.61483259841903,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.762122270708349
TERT,5.5833109464915,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.729898739524867
MME,5.5789712637937,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.725462426952782
MT1E,5.578871405704139,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.725360345365488
LRRC32,5.57094867007953,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.717261197546554
MMP2,5.57076623625219,0.0010747616050267304,0.0011360049027870787,0.17469095640858817,0.02305044720379692,0.003760271623272506,0.003760271623272506,0.0037602729655154352,0.0005778388311449056,8.008241704720254
CLIC3,5.5647843983387695,0.0,0.0004407834242231907,0.15901687888658572,0.02233205523110215,0.0001814870023545124,0.0001814870023545124,0.00018148705788924817,9.954366418882845e-05,7.7870552884979825
MMP14,5.562224742973549,8.345847932307828e-07,0.0009156384375441747,0.13030817762678962,0.022801594543683957,0.0003438731441817973,0.00034387314418179743,0.0003438732997080345,0.00043532143875748555,7.604561378964669
NT5E,5.54169611732472,0.0,0.001074460083807886,1.0,0.02232509573813564,4.8416624160254176e-114,4.8416624160254176e-114,1.6105499015784637e-108,0.0005,13.396546564283735
NGF,5.53268884027504,0.00010533723778977299,0.0007041999489154121,0.18581314878892732,0.022560527150949528,0.0035308729656831073,0.0035308729656831077,0.0035308743808588534,0.0002352629526804264,8.013884915816119
HOXA11,5.53000684188199,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.675407735022912
TMEM119,5.52517035393229,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.670463555047064
IFNWP19,5.51781208602846,,,,,,,,,6.51781208602846
NLRP10,5.51146249517846,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.656450469215512
CTSK,5.50816691038786,0.0,0.0009194895239546203,0.08754483208346919,0.02255973981529513,5.6618514210675386e-09,5.661851421067539e-09,5.661855321850156e-09,0.0003107704638090281,7.246505717755476
CCL26,5.5027043594207194,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.6474973197629526
RTP4,5.49376386643747,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.638357752613877
SOD3,5.478130379888,0.0,0.0008276303419681775,0.6666666666666666,0.022327328694300687,1.1164113434964893e-95,1.1164113434964893e-95,4.6420940394306293e-91,0.0005925297113752122,11.053630611648101
RP11-179A10.2,5.474498731655309,,,,,,,,,6.474498731655309
TMCO4,5.460249533050869,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.604097169778321
TMEM173,5.44952988474772,0.00037703292226107444,0.0011202461867845519,0.1994058670627553,0.023049542236123457,0.012006026250682315,0.012006026250682315,0.012006030698192015,0.00043726375415629277,8.218262484904082
MYPN,5.4283511429506905,0.0,0.00016116901257118293,,0.022101844780754283,0.0,0.0,0.0,0.0,6.571488511753065
TGFBR2,5.423841329484401,0.0030445943957128903,0.0021837220127130874,0.22337770382695507,0.02426886539319128,0.055430288725429384,0.055430288725429384,0.05543030757132967,0.00118821144521982,9.524480995557655
LUM,5.42141415494131,0.0,0.00041183033752712763,0.16876178504085482,0.022336787636474426,0.001679633415871784,0.001679633415871784,0.0016796340263067783,9.832971706457429e-05,7.715404936969794
