,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
PCDHA11,-6.9135832392799195,5.007508759384698e-07,0.0008016748112078177,0.15259837789125863,0.021554388478699758,1.4419793956429975e-08,0.0005002750841670115
PLCH1,-6.9083979471711805,0.0,0.00030439594227156357,0.180301685891748,0.02111955366062768,7.022337612395028e-08,1.9443704688703803e-05
NEFL,-6.85091914237975,4.173020600238567e-05,0.0007257267332388219,0.27729257641921395,0.023733338932839316,1.7340594195320724e-05,0.0004840338720152618
SHISA6,-6.84996269856083,0.0,0.00012196113505163014,,0.02090359078246241,0.0,0.0
PIRT,-6.84622587884076,0.0,0.00012196113505163014,,0.02090359078246241,0.0,0.0
TTYH1,-6.84530761167464,0.0,0.00012196113505163014,,0.02090359078246241,0.0,0.0
PLP1,-6.81258605289397,6.1227585755616e-05,0.00039469213864248105,0.262532299741602,0.022088730005258215,5.55726072648184e-06,0.00016744460978977867
RP11-432M8.5,-6.80680517991131,,,,,,
PHOX2B,-6.79717995288764,0.0,0.00021994502339148475,0.2081967213114754,0.02112742817819968,3.4848131369334247e-06,1.9214955221777856e-05
FXYD6,-6.773307827021401,0.0,0.00012196113505163014,,0.02090359078246241,0.0,0.0
ADAMTS20,-6.767204165929691,0.0,0.00021739748467253272,0.2071778140293638,0.021131838027126666,1.230106831280473e-06,2.5391190828777887e-05
