,Unnamed: 0.1,id_folder,dict_additive_factor,dict_multiplication_factor,average_statistic,average_p_value,mean_synergy,mean_not_synergy,dif_mean,description
52,52,52,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.5714447595709, 'betweenness': 9.948736121696868, 'pagerank': 7.4356930797911405, 'closeness': 7.927819204197616, 'katz': 5.05207649353487, 'eigenvector': 9.975795976306436, 'eigentrust': 9.973071059583486}",0.131026852502592,0.0,0.7192589916479833,0.7645102711179287,0.04525127946994534,bayes_7_metrics_alpha_00001
53,53,53,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 5.151883824016079, 'betweenness': 9.905679549566301, 'pagerank': 9.393899504797826, 'closeness': 7.867141045397626, 'katz': 6.399108323975657, 'eigenvector': 9.166528998024729, 'eigentrust': 9.701986984245705}",0.130368123061793,0.0,0.7138576595811623,0.756242124844977,0.042384465263814675,bayes_7_metrics_alpha_00001
54,54,54,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.8392229080061604, 'betweenness': 8.43349306159041, 'pagerank': 6.286485642204092, 'closeness': 9.829924151830703, 'katz': 9.827650352916093, 'eigenvector': 9.9638020514023, 'eigentrust': 9.999604560438378}",0.12973722725933762,0.0,0.7155873831188654,0.7599808931759311,0.04439351005706571,bayes_7_metrics_alpha_00001
55,55,55,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.2322471635527905, 'betweenness': 8.245880970748242, 'pagerank': 9.618506585467195, 'closeness': 8.893171571466123, 'katz': 9.031104591197375, 'eigenvector': 8.804711284342776, 'eigentrust': 9.19716491898295}",0.1292826111663918,0.0,0.7163354251130073,0.7620421642533802,0.04570673914037293,bayes_7_metrics_alpha_00001
56,56,56,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 7.416057210808317, 'betweenness': 9.987410678296703, 'pagerank': 9.530923930115996, 'closeness': 8.193105056783146, 'katz': 8.45318578300224, 'eigenvector': 9.037784430832586, 'eigentrust': 9.74588456742847}",0.1297441856689235,0.0,0.711761145863414,0.7533469769834384,0.04158583112002445,bayes_7_metrics_alpha_00001
57,57,57,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.2152938253731358, 'betweenness': 9.738078779335504, 'pagerank': 8.117652736428559, 'closeness': 8.654712639117582, 'katz': 6.848359821247346, 'eigenvector': 9.652235404018425, 'eigentrust': 9.501418356421357}",0.13014313448518208,0.0,0.7177143606042502,0.7637851577027542,0.046070797098504035,bayes_7_metrics_alpha_00001
58,58,58,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 3.5245932488108926, 'betweenness': 8.910300649445054, 'pagerank': 9.448225489721967, 'closeness': 7.619882260277941, 'katz': 9.616161772422195, 'eigenvector': 9.362745436814661, 'eigentrust': 9.80844305290458}",0.12916663767329342,0.0,0.7143777697735786,0.7583452975759326,0.04396752780235402,bayes_7_metrics_alpha_00001
59,59,59,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.592303466549756, 'betweenness': 9.568423958099096, 'pagerank': 9.660000508009515, 'closeness': 1.573314324308627, 'katz': 9.407174252097121, 'eigenvector': 9.720602584077453, 'eigentrust': 9.537896573533507}",0.12948904398410702,0.0,0.7216746394902614,0.7664631624856427,0.044788522995381275,bayes_7_metrics_alpha_00001
60,60,60,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.303700601241287, 'betweenness': 9.710533460319414, 'pagerank': 9.35267339343175, 'closeness': 7.958532810607137, 'katz': 6.30097931755199, 'eigenvector': 9.643324352027154, 'eigentrust': 8.673198320294151}",0.13023823274952276,0.0,0.7180962492533972,0.7637547683091918,0.045658519055794544,bayes_7_metrics_alpha_00001
61,61,61,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 3.643146751568314, 'betweenness': 8.686755408630809, 'pagerank': 8.849392323255412, 'closeness': 7.964115912648038, 'katz': 9.435519286899195, 'eigenvector': 9.724268091785454, 'eigentrust': 9.879374692083726}",0.12933827844307907,0.0,0.7145394270337717,0.758469589565951,0.043930162532179295,bayes_7_metrics_alpha_00001
62,62,62,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.3241812712816303, 'betweenness': 9.942858062506296, 'pagerank': 9.934977764127929, 'closeness': 1.9623300301314028, 'katz': 8.217977215810087, 'eigenvector': 9.213451515541902, 'eigentrust': 9.70160902896364}",0.12953079444162244,0.0,0.7232262041487084,0.7692044268520932,0.04597822270338481,bayes_7_metrics_alpha_00001
63,63,63,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 4.6873491034800745, 'betweenness': 9.964930699192385, 'pagerank': 8.920745673235974, 'closeness': 8.72684853079329, 'katz': 8.014928875675118, 'eigenvector': 9.920370198705546, 'eigentrust': 7.219052636277697}",0.1299807715948443,0.0,0.7141132578356233,0.7565865902006311,0.04247333236500783,bayes_7_metrics_alpha_00001
64,64,64,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 4.5424701229250495, 'betweenness': 9.539678207291455, 'pagerank': 9.235856855411646, 'closeness': 7.022818826695612, 'katz': 9.935965828185207, 'eigenvector': 9.088132162574347, 'eigentrust': 9.551182453413764}",0.12919679078149895,0.0,0.71386724670497,0.7570391015707973,0.04317185486582731,bayes_7_metrics_alpha_00001
65,65,65,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.4722713143441668, 'betweenness': 8.882255870700858, 'pagerank': 7.786399221244396, 'closeness': 7.9927207382604655, 'katz': 8.43119131537548, 'eigenvector': 9.936828795497078, 'eigentrust': 9.358527963740976}",0.12972099097030382,0.0,0.7176940807996385,0.7635747789995638,0.04588069819992535,bayes_7_metrics_alpha_00001
66,66,66,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.1242658102596494, 'betweenness': 8.130470208031953, 'pagerank': 9.460084407600355, 'closeness': 9.041026151437867, 'katz': 8.362530451481014, 'eigenvector': 8.912040038686243, 'eigentrust': 9.465372827373946}",0.12962821217582512,0.0,0.7155728003258021,0.7601376883120697,0.044564887986267676,bayes_7_metrics_alpha_00001
67,67,67,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.7890091307209344, 'betweenness': 9.266457120292314, 'pagerank': 8.04129677126484, 'closeness': 4.995296050933396, 'katz': 9.534344111284042, 'eigenvector': 9.434458717243006, 'eigentrust': 9.13046918943965}",0.12943337670741975,0.0,0.7192929221315568,0.7647216026383314,0.04542868050677462,bayes_7_metrics_alpha_00001
68,68,68,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.410877534868404, 'betweenness': 9.549134167025729, 'pagerank': 9.798034068983194, 'closeness': 8.94177057609701, 'katz': 8.19432533918682, 'eigenvector': 8.457268038065811, 'eigentrust': 9.36683510084919}",0.1293336395033551,0.0,0.7157191203418449,0.7612679400432362,0.04554881970139124,bayes_7_metrics_alpha_00001
69,69,69,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 6.351354271683706, 'betweenness': 9.74106405944363, 'pagerank': 8.842558906333789, 'closeness': 4.161618810408212, 'katz': 9.876991148693548, 'eigenvector': 9.694559183091807, 'eigentrust': 9.43616995580816}",0.12966068475389267,0.0,0.7152681728619303,0.757624907186345,0.04235673432441467,bayes_7_metrics_alpha_00001
70,70,70,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.439889566368802, 'betweenness': 9.811983967502739, 'pagerank': 7.3608824952012855, 'closeness': 8.56546319703568, 'katz': 8.970828943339656, 'eigenvector': 9.944740988128405, 'eigentrust': 9.795623326039648}",0.1294820855745211,0.0,0.7167672552180463,0.7630932890377303,0.04632603381968403,bayes_7_metrics_alpha_00001
71,71,71,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.7483656000012617, 'betweenness': 9.364163724638408, 'pagerank': 8.710810509198959, 'closeness': 9.14672320373023, 'katz': 5.802989233140327, 'eigenvector': 9.731626611233752, 'eigentrust': 9.008397596904588}",0.1306742930835728,0.0,0.7161522317019664,0.7600493640920774,0.04389713239011095,bayes_7_metrics_alpha_00001
72,72,72,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.0620680541391545, 'betweenness': 9.84984928534643, 'pagerank': 9.491544528188959, 'closeness': 4.6485753512889545, 'katz': 9.734513352116581, 'eigenvector': 9.55333414353536, 'eigentrust': 9.49333193254202}",0.12891381545833883,0.0,0.7191099614296912,0.7660006152953257,0.04689065386563451,bayes_7_metrics_alpha_00001
73,73,73,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.1167448025210442, 'betweenness': 8.517493083988466, 'pagerank': 8.751704225431162, 'closeness': 7.882837063942403, 'katz': 9.39682074432495, 'eigenvector': 9.99509750078675, 'eigentrust': 8.677716469853804}",0.12930812533487346,0.0,0.7176161569247637,0.7639652687640214,0.04634911183925772,bayes_7_metrics_alpha_00001
74,74,74,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.4274507741590625, 'betweenness': 9.497645846714889, 'pagerank': 9.672000613536646, 'closeness': 1.7497416443536138, 'katz': 8.207583756549095, 'eigenvector': 9.760310731362791, 'eigentrust': 9.891969939567813}",0.12966996263334055,0.0,0.7236243533995006,0.769628674868226,0.04600432146872535,bayes_7_metrics_alpha_00001
75,75,75,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.4096105863648192, 'betweenness': 9.811140344002027, 'pagerank': 4.733463484760932, 'closeness': 8.738970835408317, 'katz': 9.81468613941329, 'eigenvector': 9.935228895950749, 'eigentrust': 7.271783665291647}",0.13012457872628633,0.0,0.7200350072123715,0.7649495393963417,0.044914532183970235,bayes_7_metrics_alpha_00001
76,76,76,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.5043859785357205, 'betweenness': 9.7398297953244, 'pagerank': 8.928324641713967, 'closeness': 7.454708086517719, 'katz': 9.942266377445423, 'eigenvector': 9.179989221869413, 'eigentrust': 8.237501849389485}",0.1290135526624035,0.0,0.7168436745506593,0.7624955945949982,0.04565192004433882,bayes_7_metrics_alpha_00001
77,77,77,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 3.9753931594102045, 'betweenness': 8.757192209712315, 'pagerank': 8.899950527424451, 'closeness': 2.55711975398853, 'katz': 9.96564678055298, 'eigenvector': 9.896350712160348, 'eigentrust': 9.764976315422738}",0.12962589270596314,0.0,0.7191190138471442,0.7627901978063577,0.043671183959213544,bayes_7_metrics_alpha_00001
78,78,78,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.7624530530037754, 'betweenness': 9.509416704282442, 'pagerank': 9.189324528017012, 'closeness': 4.9329659025156, 'katz': 8.854943824573589, 'eigenvector': 9.891067088200867, 'eigentrust': 9.915943219552352}",0.12937770943073254,0.0,0.7172768956940343,0.7622162737831325,0.0449393780890982,bayes_7_metrics_alpha_00001
79,79,79,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 3.8864862200509362, 'betweenness': 9.605431634338908, 'pagerank': 9.502648937209354, 'closeness': 7.361610241381472, 'katz': 7.873633539899635, 'eigenvector': 9.320648098791095, 'eigentrust': 9.855169920444046}",0.12966764316347856,0.0,0.7145191299117624,0.7581125648298468,0.04359343491808443,bayes_7_metrics_alpha_00001
80,80,80,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 4.302174001723513, 'betweenness': 9.275879280730031, 'pagerank': 8.250996139761654, 'closeness': 9.155633533407233, 'katz': 9.681418471424559, 'eigenvector': 9.379797120428531, 'eigentrust': 9.975643693467438}",0.12928493063625376,0.0,0.7133676912119712,0.7567781149941926,0.043410423782221375,bayes_7_metrics_alpha_00001
