,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
LCE1F,7.9640341998546695,1.2518771898461744e-07,0.0007065969671536801,0.611111111111111,0.021713884865928103,2.617053760730337e-31,0.0004055573933178965
TRPA1,7.959831585380981,0.0008562173318516803,0.0006914868108326197,0.25755743651753327,0.02221323856316003,0.0024660485983353073,0.0001314028638871516
APBB1IP,7.92198764137086,9.191580347881865e-05,0.00044178199778268203,0.3004231311706629,0.02248041249306297,0.015424036182579811,0.0004133052016381341
CLEC14A,7.889646589603321,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
COMP,7.8888912853032505,3.4715074633408424e-05,0.0006675698149602575,0.29624478442280944,0.02439625175614644,0.042184341379251304,0.00036829176383596114
TBX3,7.766274784810669,0.0014474629772113863,0.0015378807717758942,0.2979715551410585,0.026756921070411915,0.01934586555676791,0.0006195031212672803
FCGR2A,7.75814981834362,8.872885633133717e-05,0.0002925550170776975,0.27366167023554605,0.02140814976656115,0.0042644866228050875,0.00019505823047608322
CTAG2,7.74206263920738,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
KRTAP1-5,7.7305424693289995,0.0,0.00022809481516342968,0.5,0.02083473160743264,6.307515454591692e-32,8.997684419450885e-05
DPT,7.66011937984729,1.2961493519074102e-06,0.0002565880324716408,0.2809408661244229,0.021623330377876865,0.011408462178946742,0.0002584862564700543
HSPB7,7.57885321072355,0.0003624484989957427,0.0006177683975408198,0.2900590104403087,0.02279989425766908,0.012146245501077449,0.00043262915220977394
CHRM2,7.55782215010096,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
AC016708.2,7.516600672007169,,,,,,
CLIC4P1,7.47291753066938,,,,,,
IL6,7.4388242610864195,0.000953070752890477,0.0008738232825850357,0.2790393013100437,0.02288947250795532,0.00799584090892082,0.0008788987401171767
HSPB3,7.31199489152988,0.0010914896989534133,0.0007618387715829246,0.29379310344827586,0.023219308344905237,0.009942462560906919,0.0005660780814515699
ACKR4,7.2896862190757,1.2602918078541084e-05,0.0005137509817958488,0.24273504273504273,0.02231267514995157,0.0017594304843647516,0.0005040140990273619
HAND2,7.21594481822106,0.0013182987127504737,0.00130196795397952,0.2853315472203617,0.02533086084929036,0.010513429617669677,0.0005178818753199503
PI16,7.18676805375465,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
FAM180A,7.13699596284857,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
CXCL12,7.1202445572294994,0.004653676454716741,0.002005498432328867,0.3080260303687636,0.027936643507325075,0.01614026675597903,0.001697779563164789
PTGS2,7.06820278628703,0.004593409922364457,0.0016290691335963383,0.3425355132672206,0.027565962386654177,0.03373406027926902,0.0008236549755417825
HOXD11,7.067235795519,7.693943875713488e-05,0.0003878045428781428,0.24328954882924045,0.021566317024241426,0.0014774694358666556,8.911751322450416e-05
NKX2-6,7.052996502889401,0.00019487718799203604,0.0005382867056918711,0.24643270343231777,0.02207221246976995,0.0024788743317789093,0.00029577011404357135
CEMIP,7.04023064128279,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
HOXC8,7.0054421378186795,0.0005419830102905526,0.001028080436206988,0.2658622841689203,0.024218425764646567,0.005027895562767251,0.0008113785834139168
XG,6.95777207938626,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
KISS1,6.952144747469701,0.0006015431191715306,0.0011641781025139213,0.27971109652002624,0.024624302097368378,0.007127392689421374,0.0003021356507024645
AC004231.7,6.946460323863819,,,,,,
KRT6A,6.92588448496845,0.000269596505090351,0.0009058289506405985,0.262854792266557,0.02387959556233701,0.003906295705471338,0.000679975719526765
CLEC3B,6.919910495514669,0.0002050001134460455,0.0004985214174696855,0.28106443809104903,0.02225812758659115,0.010160781799520291,0.0002466645455321099
TWIST2,6.91288279207692,0.0003141697107404814,0.0005398578372809933,0.26990496304118267,0.022324398491114842,0.0037437850673007114,0.00029781617939821553
SERPINB7,6.84827936383667,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
RAC2,6.8354699751105,0.008657252218620537,0.0030768595018073066,0.35071350164654225,0.03334540936891503,0.07382173732607446,0.00237093506484274
RP11-807H22.6,6.82252216786897,,,,,,
KRTAP2-3,6.819325799517619,1.0015017518769395e-06,0.0009059318335264561,0.75,0.021025488696124982,3.832483432621287e-56,0.0006840659340659329
CCL3L1,6.7580054593035195,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
LHX9,6.7396384959375,1.1914906097933352e-06,0.0002803863043256875,0.2582339866639725,0.02139649579836598,0.0025536642800283197,0.00015004479267391013
RFX8,6.696461437868559,0.0,0.00010467185373852977,,0.020607060653756556,0.0,0.0
RP3-509I19.1,6.696247008231981,,,,,,
