,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
GREM1,7.75481777965421,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
HOXC8,7.7346762082859,0.00028185170333563047,0.0010969774710378245,0.27974628171478566,0.02388975481319359,0.0008305401098390036,0.0012116068574123831
FAM166A,7.642351989180269,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
LCE1F,7.628414425207009,1.0015017518769396e-07,0.0006331305164792236,0.15422645604726878,0.019476677592685565,1.3222570271246638e-08,0.00017395830977720987
C6ORF15,7.624939497095211,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
CER1,7.618071516285401,6.043693718811828e-07,0.0002752364587890921,0.24306347396427214,0.019453275392181897,0.0001564775820198016,0.00012117487483665231
HOXC11,7.55227357518013,2.4912563255738828e-05,0.0005381709012114918,0.25442609906504876,0.020830988049676098,0.00025489918341665415,0.0002478834968848147
DKK1,7.484290847889401,0.0001488417794720331,0.00092742313371131,0.29187585577361935,0.022992136513552208,0.0011545492036411098,0.0003775718289699438
CCDC74BP1,7.367351880947401,,,,,,
RPSAP75,7.357001398699571,,,,,,
EN1,7.25477592789867,4.8034036999249206e-05,0.0004430889923988465,0.27732003469210753,0.020497039650043982,0.0006886395644409966,0.00021893774223999366
ECEL1P1,7.22150069624254,,,,,,
CEMIP,7.21715246203469,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
HOXC9,7.18967080240821,0.000243120105747888,0.0009577966993597027,0.287351157043361,0.023268787325233842,0.001221087147162581,0.0010142365402018637
KCNK2,7.10851716751228,0.0,0.00019307040700075075,0.20956906439456005,0.018671433519517496,1.2969875449904178e-06,9.08102106504186e-06
EIF2S2P4,7.09202503719857,,,,,,
PLA2G3,7.063926044698841,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
SUMO2P6,7.05077735622739,,,,,,
SRPK2P,7.027471807995799,,,,,,
PRSS12,7.015229681451111,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
TMEM8C,7.0040074030343,0.0,0.00010586491636671603,,0.01847406211298296,0.0,0.0
CBX3P9,6.93164204313651,,,,,,
KRTAP1-1,6.91314935625686,0.0,0.0005436656638311651,0.6666666666666666,0.01866253524116102,8.317327563404504e-56,0.000429718875502008
HOXA11,6.89122578252499,0.0003149408299097185,0.0006988939199574971,0.2951084448546377,0.022155623417741892,0.0031713018045995407,0.0004182945328084909
