,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
FOXA3,-10.5321833381651,0.0012422274843597227,0.0013766208307451002,0.2480284914779954,0.024664896723223095,0.008037455835827562,0.0005341835087007518
ASCL1,-10.498215707638499,0.0010814093148289522,0.0021014285283200785,0.23961661341853033,0.02614663984648948,0.012107733504175877,0.0008777835357381136
PLA1A,-10.4406449676075,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
DSCAML1,-10.4379351293905,0.00019703795237715756,0.00048785582025249,0.2305509576732088,0.02243931938176621,0.010934506065152186,0.0002730474881523571
BEX5,-10.4316880833339,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
PRSS3P2,-10.3793185087428,0.004527384270604426,0.0018682135658030928,0.2393225331369661,0.025263074787026087,0.002249326446106858,0.0016726449316178773
SPINK2,-10.358460998952,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
CBLN4,-10.3438217893473,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
PDZK1IP1,-10.3193482969442,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
TM4SF4,-10.298733226075198,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
OVOL2,-10.286651833982098,0.0,0.00026297026534679755,0.19590114526823388,0.02190591776875201,0.0002196478962235363,3.2069335856820424e-05
CKMT1B,-10.285186309417199,0.0,0.0006314654422949664,0.15720735246694614,0.022105635316377308,7.740089971373988e-06,0.0005273115081600027
GADD45G,-10.24803698238,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
MAL2,-10.2261780973336,0.0,0.0008297033810412773,1.0,0.021877765092979323,7.844541783579056e-156,0.0005
CHGB,-10.209456113177401,4.345942384750474e-06,0.0007646908704715125,0.2194957226474561,0.023433805831709967,0.027897528007097352,0.0013230891707785347
PGR,-10.1952409047959,0.008231869840342377,0.0020072402406355774,0.2691882937603534,0.02504058798121489,0.008440964368897715,0.0005850363127022813
KISS1R,-10.192609110329,0.00047961838626063325,0.0010563406905104396,0.25252525252525254,0.0246068158458767,0.08298741459241787,0.0004769168375278579
FXYD6,-10.1735419361761,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
AMY2A,-10.164705322513198,0.0005523997541991224,0.001097406280756597,0.2006172839506173,0.023839288603118694,0.0006819755002036059,0.00041277816581421754
BPIFC,-10.1526540688814,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
RP11-420K14.2,-10.136445743627,,,,,,
DLK1,-10.1349902908525,0.0019292171635373915,0.0009945654857802199,0.23768893222818135,0.023075894535218147,0.003463402019864293,0.0001873765480777079
DEFB4A,-10.1253397261597,0.00048773135316406953,0.000547015793055589,0.20363408521303256,0.02211273526000584,0.0018995411056474518,0.0005722085783595526
S100A9,-10.117674924610501,0.0,0.0006391079321255641,0.6666666666666666,0.021879953307131446,2.8941250931440782e-136,0.0006982484076433122
TM4SF5,-10.116210267613699,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
IL20RA,-10.0976501205854,0.00048773135316406953,0.0007572594890365508,0.16361805672092633,0.02209898451361885,1.7889525954551837e-05,0.000618480048667251
NR0B2,-10.0940339265062,0.00705576580185005,0.0023909816930727085,0.2558383626344791,0.025481722303836267,0.005861526100279261,0.0009973563451471158
RIMBP2,-10.0878782731884,0.0001427318626994752,0.0008377307076872589,0.23142653690956563,0.023385388789534004,0.018821842026070127,0.0009345920735416241
NPY,-10.0744761625918,3.012163319094581e-05,0.0005890160757997178,0.19987699876998768,0.02259543243926502,0.011427163379458101,0.0006945301879848535
KAAG1,-10.028229778357199,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
GPR42,-10.020910128807,0.0,0.00012445550715619165,,0.021658987442049527,0.0,0.0
GSTA2,-10.019803875671698,6.475619282022483e-06,0.000820460001731671,0.17876787678767878,0.02256435890697347,6.39027560494252e-05,0.0002794613553237211
NXF2B,-10.0122970179401,0.00024361530114406553,0.0007528635665697494,0.15560165975103735,0.02233118412812162,1.0000148191356385e-05,0.000403615498426554
SSTR5,-9.996649279085132,0.0011098451654180971,0.0010885679879061457,0.258552108194113,0.0247491398775714,0.10675059622413259,0.000775619794365671
CCDC187,-9.993761763795039,,,,,,
